TYPE,GENE,SAVG,SMED,SSTD,SMIN,SMAX
UCEs,chr1_667_s,0.7806,1.0000,0.3772,0.0015,1.0000
UCEs,chr1_674_s,0.9204,1.0000,0.1617,0.5382,1.0000
UCEs,chr1_678_s,0.8355,1.0000,0.2785,0.1844,1.0000
UCEs,chr1_6811_s,0.8491,1.0000,0.2305,0.3388,1.0000
UCEs,chr1_682_s,0.7280,0.9820,0.3611,0.0435,1.0000
UCEs,chr1_689_s,0.8448,1.0000,0.2632,0.2249,1.0000
UCEs,chr1_68_s,0.8570,0.9985,0.1987,0.4258,1.0000
UCEs,chr1_691_s,0.8497,1.0000,0.2535,0.2789,1.0000
UCEs,chr1_7023_s,0.8227,1.0000,0.3170,0.1364,1.0000
UCEs,chr1_704_s,0.8061,1.0000,0.3103,0.0690,1.0000
UCEs,chr1_7117_s,0.8487,1.0000,0.2278,0.2534,1.0000
UCEs,chr1_713_s,0.8649,0.9992,0.2104,0.4468,1.0000
UCEs,chr1_7163_s,0.8577,1.0000,0.2705,0.0795,1.0000
UCEs,chr1_717_s,0.9355,0.9962,0.1410,0.5082,1.0000
UCEs,chr1_730_s,0.8481,0.9978,0.2694,0.0465,1.0000
UCEs,chr1_732_s,0.8660,1.0000,0.2857,0.0015,1.0000
UCEs,chr1_735_s,0.7375,1.0000,0.3456,0.0765,1.0000
UCEs,chr1_740_s,0.8174,1.0000,0.2938,0.2639,1.0000
UCEs,chr1_761_s,0.7919,0.9985,0.3465,0.1229,1.0000
UCEs,chr1_7691_s,0.8851,1.0000,0.2003,0.3478,1.0000
UCEs,chr1_7848_s,0.9148,0.9985,0.1421,0.5022,1.0000
UCEs,chr1_7851_s,0.7081,1.0000,0.3936,0.0000,1.0000
UCEs,chr1_790_s,0.8100,1.0000,0.3325,0.0765,1.0000
UCEs,chr1_796_s,0.8431,1.0000,0.3106,0.0000,1.0000
UCEs,chr1_797_s,0.9597,1.0000,0.0935,0.6792,1.0000
UCEs,chr1_803_s,0.9199,1.0000,0.2417,0.1199,1.0000
UCEs,chr1_806_s,0.8281,1.0000,0.2376,0.4393,1.0000
UCEs,chr1_807_s,0.8862,1.0000,0.2695,0.0585,1.0000
UCEs,chr1_809_s,0.9444,1.0000,0.1144,0.6267,1.0000
UCEs,chr1_815_s,0.8308,1.0000,0.3270,0.1004,1.0000
UCEs,chr1_81_s,0.7158,1.0000,0.3857,0.0075,1.0000
UCEs,chr1_8234_s,0.7724,0.9992,0.2811,0.3074,1.0000
UCEs,chr1_823_s,0.8381,1.0000,0.2881,0.1154,1.0000
UCEs,chr1_826_s,0.8449,1.0000,0.2551,0.1919,1.0000
UCEs,chr1_82_s,0.7236,1.0000,0.3943,0.1124,1.0000
UCEs,chr1_8389_s,0.8980,1.0000,0.2042,0.3238,1.0000
UCEs,chr1_840_s,0.7992,0.9992,0.2884,0.0615,1.0000
UCEs,chr1_8428_s,0.8661,1.0000,0.2786,0.1604,1.0000
UCEs,chr1_850_s,0.7459,1.0000,0.3734,0.0570,1.0000
UCEs,chr1_854_s,0.8476,1.0000,0.3122,0.0810,1.0000
UCEs,chr1_8696_s,0.7972,1.0000,0.3516,0.0750,1.0000
UCEs,chr1_8_s,0.8552,1.0000,0.2966,0.0900,1.0000
UCEs,chr1_910_s,0.9140,1.0000,0.1503,0.5757,1.0000
UCEs,chr1_954_s,0.8322,1.0000,0.2570,0.3328,1.0000
UCEs,chr1_9589_s,0.9083,1.0000,0.1654,0.4783,1.0000
UCEs,chr1_96_s,0.8877,1.0000,0.2815,0.0150,1.0000
UCEs,chr1_994_s,0.9119,1.0000,0.2208,0.1919,1.0000
UCEs,chr20_1164_s,0.8835,1.0000,0.2217,0.3388,1.0000
UCEs,chr20_1355_s,0.8898,0.9888,0.2710,0.0015,1.0000
UCEs,chr20_1369_s,0.9034,1.0000,0.2182,0.2729,1.0000
UCEs,chr20_1380_s,0.9455,1.0000,0.1126,0.6597,1.0000
UCEs,chr20_1387_s,0.9257,1.0000,0.2107,0.2369,1.0000
UCEs,chr20_1391_s,0.8371,1.0000,0.2260,0.3388,1.0000
UCEs,chr20_1417_s,0.6935,0.7676,0.3257,0.0015,1.0000
UCEs,chr20_1620_s,0.8120,1.0000,0.3000,0.1454,1.0000
UCEs,chr20_1623_s,0.9389,1.0000,0.1072,0.6492,1.0000
UCEs,chr20_1649_s,0.7842,1.0000,0.3471,0.0450,1.0000
UCEs,chr20_1651_s,0.8051,1.0000,0.3153,0.1949,1.0000
UCEs,chr20_1655_s,0.7511,1.0000,0.3466,0.0540,1.0000
UCEs,chr20_1656_s,0.7740,1.0000,0.3218,0.0914,1.0000
UCEs,chr20_1659_s,0.8480,1.0000,0.2369,0.3298,1.0000
UCEs,chr20_1666_s,0.8595,1.0000,0.2834,0.0345,1.0000
UCEs,chr20_1678_s,0.7635,1.0000,0.3169,0.0285,1.0000
UCEs,chr20_2151_s,0.9106,1.0000,0.2005,0.3373,1.0000
UCEs,chr20_2737_s,0.7447,1.0000,0.3429,0.1499,1.0000
UCEs,chr20_2764_s,0.7896,1.0000,0.3104,0.0015,1.0000
UCEs,chr20_2919_s,0.8602,1.0000,0.2729,0.0600,1.0000
UCEs,chr20_3330_s,0.8547,1.0000,0.2440,0.3238,1.0000
UCEs,chr20_3629_s,0.8070,0.9940,0.3112,0.0914,1.0000
UCEs,chr20_4523_s,0.7544,0.9813,0.3857,0.0000,1.0000
UCEs,chr20_4671_s,0.8933,1.0000,0.2460,0.1619,1.0000
UCEs,chr20_4723_s,0.8217,0.9985,0.2754,0.1334,1.0000
UCEs,chr20_473_s,0.7738,1.0000,0.3659,0.0150,1.0000
UCEs,chr20_4822_s,0.9012,1.0000,0.2723,0.0480,1.0000
UCEs,chr20_4918_s,0.9364,1.0000,0.1344,0.5352,1.0000
UCEs,chr20_5173_s,0.7873,0.9835,0.3168,0.0840,1.0000
UCEs,chr20_5177_s,0.8136,0.9858,0.2831,0.2069,1.0000
UCEs,chr20_5180_s,0.8308,1.0000,0.2990,0.0720,1.0000
UCEs,chr20_5193_s,0.7783,0.9835,0.3401,0.0075,1.0000
UCEs,chr20_5307_s,0.8322,1.0000,0.3364,0.0330,1.0000
UCEs,chr20_5325_s,0.8503,1.0000,0.3065,0.0015,1.0000
UCEs,chr20_5370_s,0.8732,1.0000,0.2445,0.1769,1.0000
UCEs,chr20_8061_s,0.8414,1.0000,0.3176,0.0120,1.0000
UCEs,chr20_8072_s,0.8701,1.0000,0.2840,0.0015,1.0000
UCEs,chr20_8085_s,0.8386,1.0000,0.2678,0.1484,1.0000
UCEs,chr20_8087_s,0.8166,1.0000,0.3026,0.1184,1.0000
UCEs,chr20_8090_s,0.8375,1.0000,0.2969,0.0450,1.0000
UCEs,chr20_810_s,0.8456,1.0000,0.2544,0.2879,1.0000
UCEs,chr20_8153_s,0.8424,1.0000,0.2648,0.2549,1.0000
UCEs,chr20_8154_s,0.9033,0.9985,0.1615,0.5427,1.0000
UCEs,chr20_8164_s,0.9069,1.0000,0.2345,0.1379,1.0000
UCEs,chr20_8202_s,0.8387,0.9978,0.3306,0.0330,1.0000
UCEs,chr20_8219_s,0.7554,1.0000,0.3353,0.1409,1.0000
UCEs,chr20_821_s,0.8440,0.9985,0.2663,0.3253,1.0000
UCEs,chr20_8221_s,0.8477,1.0000,0.2299,0.3208,1.0000
UCEs,chr20_8232_s,0.8649,1.0000,0.2758,0.1289,1.0000
UCEs,chr20_8237_s,0.7552,1.0000,0.3331,0.1934,1.0000
UCEs,chr20_8247_s,0.8275,0.9925,0.2526,0.2998,1.0000
UCEs,chr21_1085_s,0.8598,1.0000,0.2570,0.2219,1.0000
UCEs,chr21_1446_s,0.8047,1.0000,0.3419,0.0765,1.0000
UCEs,chr21_1511_s,0.7458,1.0000,0.3432,0.1154,1.0000
UCEs,chr21_1518_s,0.8121,0.9633,0.2859,0.0720,1.0000
UCEs,chr21_1519_s,0.8836,1.0000,0.2526,0.2069,1.0000
UCEs,chr21_1532_s,0.8809,1.0000,0.2702,0.1214,1.0000
UCEs,chr21_1546_s,0.6417,0.6792,0.3133,0.1109,1.0000
UCEs,chr21_1554_s,0.8632,1.0000,0.2170,0.2924,1.0000
UCEs,chr21_1559_s,0.5358,0.9175,0.4896,0.0000,1.0000
UCEs,chr21_1591_s,0.7825,0.9992,0.3325,0.0000,1.0000
UCEs,chr21_1595_s,0.8152,1.0000,0.2929,0.1979,1.0000
UCEs,chr21_1597_s,0.7588,0.9985,0.3958,0.0000,1.0000
UCEs,chr21_1598_s,0.8146,0.9978,0.3063,0.0810,1.0000
UCEs,chr21_1600_s,0.7622,1.0000,0.2917,0.3283,1.0000
UCEs,chr21_1612_s,0.8378,1.0000,0.2967,0.0045,1.0000
UCEs,chr21_8260_s,0.7004,0.9603,0.4115,0.0000,1.0000
UCEs,chr21_8264_s,0.7390,0.9985,0.3969,0.0000,1.0000
UCEs,chr22_1025_s,0.9026,1.0000,0.2430,0.1319,1.0000
UCEs,chr22_1032_s,0.9056,1.0000,0.2520,0.0810,1.0000
UCEs,chr22_189_s,0.8058,1.0000,0.2771,0.1859,1.0000
UCEs,chr22_202_s,0.8863,0.9992,0.2791,0.0075,1.0000
UCEs,chr22_204_s,0.8266,1.0000,0.2888,0.1814,1.0000
UCEs,chr22_640_s,0.9471,1.0000,0.1382,0.5142,1.0000
UCEs,chr22_809_s,0.8493,1.0000,0.3357,0.0555,1.0000
UCEs,chr22_811_s,0.9090,1.0000,0.2148,0.2639,1.0000
UCEs,chr22_824_s,0.8487,1.0000,0.3042,0.0750,1.0000
UCEs,chr22_8345_s,0.8842,1.0000,0.2680,0.1274,1.0000
UCEs,chr22_8362_s,0.8950,1.0000,0.2447,0.1559,1.0000
UCEs,chr22_8386_s,0.7281,1.0000,0.4119,0.0000,1.0000
UCEs,chr22_8418_s,0.8480,1.0000,0.3053,0.0015,1.0000
UCEs,chr22_855_s,0.9245,1.0000,0.1418,0.5277,1.0000
UCEs,chr23_1317_s,0.9372,1.0000,0.1464,0.5068,1.0000
UCEs,chr23_249_s,0.8809,1.0000,0.2076,0.2968,1.0000
UCEs,chr23_415_s,0.8317,0.9850,0.2759,0.0720,1.0000
UCEs,chr23_681_s,0.9058,1.0000,0.2123,0.2864,1.0000
UCEs,chr24_1240_s,0.8225,1.0000,0.2731,0.2789,1.0000
UCEs,chr24_2269_s,0.9295,1.0000,0.1529,0.5008,1.0000
UCEs,chr24_854_s,0.8316,0.9992,0.3082,0.0000,1.0000
UCEs,chr24_938_s,0.8091,1.0000,0.2687,0.1799,1.0000
UCEs,chr26_2177_s,0.8396,1.0000,0.2569,0.3463,1.0000
UCEs,chr26_2189_s,0.9807,1.0000,0.0476,0.8411,1.0000
UCEs,chr26_2770_s,0.9104,1.0000,0.1651,0.4962,1.0000
UCEs,chr2_11187_s,0.7825,0.9970,0.3315,0.0060,1.0000
UCEs,chr2_11191_s,0.7329,1.0000,0.3658,0.0030,1.0000
UCEs,chr2_11205_s,0.8761,1.0000,0.2608,0.1799,1.0000
UCEs,chr2_11494_s,0.8806,1.0000,0.2366,0.2354,1.0000
UCEs,chr2_11516_s,0.9316,1.0000,0.1148,0.6822,1.0000
UCEs,chr2_11725_s,0.7961,0.9955,0.2686,0.3313,1.0000
UCEs,chr2_11730_s,0.8942,1.0000,0.2278,0.2699,1.0000
UCEs,chr2_11736_s,0.7861,0.9475,0.3070,0.0345,1.0000
UCEs,chr2_11740_s,0.7694,0.9970,0.3346,0.1664,1.0000
UCEs,chr2_11758_s,0.8895,1.0000,0.2653,0.0645,1.0000
UCEs,chr2_11761_s,0.8619,0.9985,0.2224,0.2264,1.0000
UCEs,chr2_11785_s,0.8892,1.0000,0.2253,0.2324,1.0000
UCEs,chr2_11786_s,0.9572,1.0000,0.0901,0.6717,1.0000
UCEs,chr2_11789_s,0.8054,1.0000,0.3218,0.1244,1.0000
UCEs,chr2_11796_s,0.9545,1.0000,0.0819,0.7466,1.0000
UCEs,chr2_11994_s,0.8401,1.0000,0.3002,0.0720,1.0000
UCEs,chr2_12017_s,0.8498,1.0000,0.3133,0.1139,1.0000
UCEs,chr2_12049_s,0.8050,0.9940,0.3096,0.0015,1.0000
UCEs,chr2_12858_s,0.8048,1.0000,0.3638,0.0120,1.0000
UCEs,chr2_12917_s,0.7792,0.9992,0.3554,0.0000,1.0000
UCEs,chr2_12975_s,0.8584,1.0000,0.2779,0.1934,1.0000
UCEs,chr2_12990_s,0.6703,0.9183,0.4048,0.0000,1.0000
UCEs,chr2_12994_s,0.8082,1.0000,0.3104,0.1484,1.0000
UCEs,chr2_13001_s,0.9400,1.0000,0.0936,0.7002,1.0000
UCEs,chr2_13032_s,0.8697,1.0000,0.2964,0.0060,1.0000
UCEs,chr2_13034_s,0.7514,0.9932,0.3586,0.0165,1.0000
UCEs,chr2_13449_s,0.7306,0.9880,0.3471,0.0705,1.0000
UCEs,chr2_13491_s,0.7809,0.9978,0.3512,0.0810,1.0000
UCEs,chr2_13502_s,0.9096,1.0000,0.1652,0.4363,1.0000
UCEs,chr2_13520_s,0.8608,1.0000,0.1974,0.4992,1.0000
UCEs,chr2_13527_s,0.8381,1.0000,0.3372,0.0480,1.0000
UCEs,chr2_13558_s,0.9044,1.0000,0.1389,0.6132,1.0000
UCEs,chr2_13576_s,0.8775,1.0000,0.2167,0.3223,1.0000
UCEs,chr2_13894_s,0.9823,1.0000,0.0520,0.8111,1.0000
UCEs,chr2_13980_s,0.8458,1.0000,0.2612,0.0780,1.0000
UCEs,chr2_14247_s,0.8692,1.0000,0.2356,0.1844,1.0000
UCEs,chr2_14327_s,0.8324,1.0000,0.2987,0.2054,1.0000
UCEs,chr2_14338_s,0.9010,0.9992,0.1985,0.2998,1.0000
UCEs,chr2_14341_s,0.8435,1.0000,0.3152,0.1424,1.0000
UCEs,chr2_14397_s,0.9425,1.0000,0.1206,0.5727,1.0000
UCEs,chr2_14403_s,0.9030,1.0000,0.2584,0.0660,1.0000
UCEs,chr2_14414_s,0.7967,0.9992,0.3157,0.0840,1.0000
UCEs,chr2_14442_s,0.8577,1.0000,0.3103,0.1289,1.0000
UCEs,chr2_14450_s,0.8718,1.0000,0.2248,0.2504,1.0000
UCEs,chr2_14471_s,0.8412,1.0000,0.3292,0.0000,1.0000
UCEs,chr2_1463_s,0.8354,0.9880,0.3079,0.0000,1.0000
UCEs,chr2_14972_s,0.7885,1.0000,0.3438,0.0720,1.0000
UCEs,chr2_14998_s,0.8876,1.0000,0.1848,0.5052,1.0000
UCEs,chr2_15001_s,0.7914,1.0000,0.3664,0.0015,1.0000
UCEs,chr2_15014_s,0.8644,1.0000,0.2616,0.2354,1.0000
UCEs,chr2_1532_s,0.8926,1.0000,0.1778,0.4378,1.0000
UCEs,chr2_16467_s,0.6826,0.9880,0.3772,0.0015,1.0000
UCEs,chr2_1647_s,0.9346,1.0000,0.1665,0.4138,1.0000
UCEs,chr2_16700_s,0.9153,1.0000,0.2277,0.1679,1.0000
UCEs,chr2_17003_s,0.9728,1.0000,0.0484,0.8546,1.0000
UCEs,chr2_17516_s,0.8361,1.0000,0.3198,0.0000,1.0000
UCEs,chr2_17517_s,0.7910,1.0000,0.3361,0.0135,1.0000
UCEs,chr2_17527_s,0.7777,1.0000,0.3480,0.0285,1.0000
UCEs,chr2_17532_s,0.8378,0.9932,0.2863,0.1050,1.0000
UCEs,chr2_17533_s,0.8977,1.0000,0.2148,0.2834,1.0000
UCEs,chr2_17535_s,0.8157,0.9970,0.3484,0.0015,1.0000
UCEs,chr2_17541_s,0.7485,1.0000,0.3530,0.0705,1.0000
UCEs,chr2_17568_s,0.8685,0.9902,0.2335,0.2594,1.0000
UCEs,chr2_17569_s,0.8548,1.0000,0.2577,0.1664,1.0000
UCEs,chr2_17570_s,0.8674,1.0000,0.2967,0.0015,1.0000
UCEs,chr2_17586_s,0.8818,1.0000,0.2678,0.1454,1.0000
UCEs,chr2_17595_s,0.8853,1.0000,0.2818,0.0180,1.0000
UCEs,chr2_17608_s,0.8463,1.0000,0.2586,0.2564,1.0000
UCEs,chr2_17610_s,0.8861,1.0000,0.2233,0.3313,1.0000
UCEs,chr2_17611_s,0.7926,1.0000,0.3112,0.1379,1.0000
UCEs,chr2_17616_s,0.8067,1.0000,0.3536,0.0600,1.0000
UCEs,chr2_17617_s,0.9080,1.0000,0.2293,0.1979,1.0000
UCEs,chr2_17633_s,0.8584,1.0000,0.2560,0.2564,1.0000
UCEs,chr2_17639_s,0.9132,1.0000,0.2073,0.2729,1.0000
UCEs,chr2_17644_s,0.8546,1.0000,0.3234,0.0750,1.0000
UCEs,chr2_17646_s,0.7241,0.9985,0.3919,0.0000,1.0000
UCEs,chr2_17648_s,0.9037,1.0000,0.2346,0.1934,1.0000
UCEs,chr2_17651_s,0.8927,1.0000,0.2750,0.0060,1.0000
UCEs,chr2_17666_s,0.9659,1.0000,0.0676,0.7706,1.0000
UCEs,chr2_17667_s,0.7592,1.0000,0.3613,0.0675,1.0000
UCEs,chr2_17668_s,0.8737,1.0000,0.2710,0.1229,1.0000
UCEs,chr2_17686_s,0.8861,1.0000,0.2556,0.0900,1.0000
UCEs,chr2_17818_s,0.8351,1.0000,0.3113,0.0045,1.0000
UCEs,chr2_17831_s,0.8898,1.0000,0.2782,0.0075,1.0000
UCEs,chr2_18144_s,0.8063,1.0000,0.3426,0.0015,1.0000
UCEs,chr2_18219_s,0.7982,1.0000,0.3166,0.0900,1.0000
UCEs,chr2_18460_s,0.9074,1.0000,0.1764,0.4648,1.0000
UCEs,chr2_18468_s,0.7032,0.9760,0.3946,0.0030,1.0000
UCEs,chr2_18487_s,0.7504,1.0000,0.3731,0.0000,1.0000
UCEs,chr2_18523_s,0.8335,1.0000,0.3072,0.1184,1.0000
UCEs,chr2_18525_s,0.8350,0.9918,0.2794,0.0465,1.0000
UCEs,chr2_18533_s,0.7065,1.0000,0.3978,0.0000,1.0000
UCEs,chr2_18557_s,0.8997,1.0000,0.1673,0.5907,1.0000
UCEs,chr2_18572_s,0.8768,1.0000,0.2570,0.1214,1.0000
UCEs,chr2_18574_s,0.8517,1.0000,0.2268,0.4063,1.0000
UCEs,chr2_18576_s,0.8363,1.0000,0.2810,0.1679,1.0000
UCEs,chr2_18578_s,0.8546,1.0000,0.2972,0.1034,1.0000
UCEs,chr2_18596_s,0.8796,1.0000,0.2280,0.3044,1.0000
UCEs,chr2_18606_s,0.8442,0.9753,0.2175,0.3313,1.0000
UCEs,chr2_18612_s,0.7905,1.0000,0.3430,0.1214,1.0000
UCEs,chr2_18614_s,0.7284,1.0000,0.3570,0.0270,1.0000
UCEs,chr2_18619_s,0.8648,0.9925,0.2302,0.2399,1.0000
UCEs,chr2_18623_s,0.7913,0.9925,0.3012,0.1050,1.0000
UCEs,chr2_18630_s,0.8821,1.0000,0.2425,0.1679,1.0000
UCEs,chr2_18642_s,0.8308,1.0000,0.2854,0.3058,1.0000
UCEs,chr2_18650_s,0.6973,1.0000,0.3722,0.0315,1.0000
UCEs,chr2_18651_s,0.8047,1.0000,0.3296,0.0015,1.0000
UCEs,chr2_18657_s,0.7607,0.9505,0.3207,0.0015,1.0000
UCEs,chr2_18660_s,0.8307,1.0000,0.2737,0.2819,1.0000
UCEs,chr2_18663_s,0.7721,1.0000,0.3519,0.0000,1.0000
UCEs,chr2_18664_s,0.7893,1.0000,0.3130,0.1334,1.0000
UCEs,chr2_18665_s,0.8946,1.0000,0.1744,0.4468,1.0000
UCEs,chr2_18677_s,0.7712,1.0000,0.3870,0.0000,1.0000
UCEs,chr2_18686_s,0.8297,1.0000,0.2941,0.1229,1.0000
UCEs,chr2_18687_s,0.8714,1.0000,0.2380,0.2594,1.0000
UCEs,chr2_18704_s,0.8011,1.0000,0.2970,0.0015,1.0000
UCEs,chr2_18705_s,0.7784,1.0000,0.3588,0.0000,1.0000
UCEs,chr2_18710_s,0.8202,1.0000,0.2839,0.0615,1.0000
UCEs,chr2_18743_s,0.8122,0.9985,0.2928,0.1649,1.0000
UCEs,chr2_18884_s,0.7991,1.0000,0.3131,0.0615,1.0000
UCEs,chr2_19537_s,0.8762,1.0000,0.2762,0.0390,1.0000
UCEs,chr2_20066_s,0.7314,1.0000,0.3770,0.0135,1.0000
UCEs,chr2_2058_s,0.8698,1.0000,0.2906,0.0000,1.0000
UCEs,chr2_21228_s,0.8524,1.0000,0.3056,0.0375,1.0000
UCEs,chr2_21229_s,0.9174,1.0000,0.1546,0.4678,1.0000
UCEs,chr2_21250_s,0.8743,1.0000,0.2554,0.1349,1.0000
UCEs,chr2_21278_s,0.7253,0.9948,0.3893,0.0000,1.0000
UCEs,chr2_21303_s,0.8638,1.0000,0.3016,0.0855,1.0000
UCEs,chr2_21308_s,0.8817,1.0000,0.2179,0.3283,1.0000
UCEs,chr2_21313_s,0.8807,1.0000,0.2752,0.0300,1.0000
UCEs,chr2_21314_s,0.8854,1.0000,0.2218,0.3808,1.0000
UCEs,chr2_21315_s,0.8727,1.0000,0.2604,0.1319,1.0000
UCEs,chr2_21323_s,0.8377,0.9730,0.2113,0.4123,1.0000
UCEs,chr2_21324_s,0.7946,1.0000,0.3068,0.2114,1.0000
UCEs,chr2_21357_s,0.8058,1.0000,0.3128,0.1214,1.0000
UCEs,chr2_21401_s,0.8612,1.0000,0.2864,0.0015,1.0000
UCEs,chr2_21402_s,0.8220,1.0000,0.3158,0.1589,1.0000
UCEs,chr2_21409_s,0.8283,1.0000,0.2956,0.1829,1.0000
UCEs,chr2_21412_s,0.7832,1.0000,0.3287,0.0540,1.0000
UCEs,chr2_21413_s,0.8381,1.0000,0.3272,0.0360,1.0000
UCEs,chr2_21462_s,0.8288,0.9978,0.3135,0.0150,1.0000
UCEs,chr2_21504_s,0.8116,1.0000,0.3507,0.0075,1.0000
UCEs,chr2_21507_s,0.8510,1.0000,0.2834,0.1409,1.0000
UCEs,chr2_21988_s,0.8341,1.0000,0.2899,0.1694,1.0000
UCEs,chr2_22052_s,0.8399,0.9948,0.3003,0.0000,1.0000
UCEs,chr2_22053_s,0.8781,1.0000,0.2423,0.2819,1.0000
UCEs,chr2_22059_s,0.8754,1.0000,0.2549,0.0795,1.0000
UCEs,chr2_22061_s,0.9088,1.0000,0.2091,0.2998,1.0000
UCEs,chr2_22071_s,0.7735,1.0000,0.3303,0.1559,1.0000
UCEs,chr2_22078_s,0.7176,1.0000,0.4164,0.0015,1.0000
UCEs,chr2_22109_s,0.9541,0.9970,0.0847,0.7436,1.0000
UCEs,chr2_22177_s,0.9443,1.0000,0.1384,0.4978,1.0000
UCEs,chr2_2239_s,0.8913,1.0000,0.2225,0.2144,1.0000
UCEs,chr2_22616_s,0.9143,1.0000,0.1746,0.4183,1.0000
UCEs,chr2_22622_s,0.8110,1.0000,0.3441,0.0015,1.0000
UCEs,chr2_22625_s,0.8108,1.0000,0.3725,0.0000,1.0000
UCEs,chr2_22628_s,0.7499,0.9932,0.3404,0.0015,1.0000
UCEs,chr2_22630_s,0.7142,1.0000,0.4187,0.0015,1.0000
UCEs,chr2_22634_s,0.7446,1.0000,0.3608,0.1259,1.0000
UCEs,chr2_2279_s,0.8518,1.0000,0.2544,0.2968,1.0000
UCEs,chr2_2290_s,0.7870,1.0000,0.3261,0.0990,1.0000
UCEs,chr2_23088_s,0.9037,1.0000,0.2756,0.0000,1.0000
UCEs,chr2_23106_s,0.8526,1.0000,0.2547,0.3868,1.0000
UCEs,chr2_23113_s,0.9103,1.0000,0.1855,0.3778,1.0000
UCEs,chr2_23133_s,0.8303,1.0000,0.2888,0.0990,1.0000
UCEs,chr2_23138_s,0.8531,1.0000,0.3021,0.1080,1.0000
UCEs,chr2_23149_s,0.7774,1.0000,0.3652,0.0450,1.0000
UCEs,chr2_23151_s,0.8347,0.9992,0.3199,0.0870,1.0000
UCEs,chr2_23160_s,0.8516,1.0000,0.2612,0.2624,1.0000
UCEs,chr2_23166_s,0.9057,1.0000,0.2336,0.1589,1.0000
UCEs,chr2_2316_s,0.7894,0.9460,0.2808,0.0405,1.0000
UCEs,chr2_23175_s,0.7290,1.0000,0.3846,0.0000,1.0000
UCEs,chr2_23548_s,0.7578,1.0000,0.3749,0.0135,1.0000
UCEs,chr2_23589_s,0.7661,1.0000,0.3289,0.1004,1.0000
UCEs,chr2_23595_s,0.9153,0.9962,0.1810,0.3583,1.0000
UCEs,chr2_23606_s,0.7799,1.0000,0.3579,0.0600,1.0000
UCEs,chr2_23621_s,0.8844,1.0000,0.1873,0.4932,1.0000
UCEs,chr2_23644_s,0.8193,1.0000,0.2837,0.2354,1.0000
UCEs,chr2_23648_s,0.7367,1.0000,0.4280,0.0150,1.0000
UCEs,chr2_23651_s,0.7794,1.0000,0.3539,0.1109,1.0000
UCEs,chr2_24173_s,0.9144,0.9948,0.1947,0.3058,1.0000
UCEs,chr2_24251_s,0.8035,0.9970,0.3201,0.0435,1.0000
UCEs,chr2_24289_s,0.8062,1.0000,0.3421,0.0675,1.0000
UCEs,chr2_24327_s,0.8924,1.0000,0.2668,0.0345,1.0000
UCEs,chr2_24329_s,0.8356,1.0000,0.2894,0.1769,1.0000
UCEs,chr2_2439_s,0.7216,1.0000,0.3804,0.0075,1.0000
UCEs,chr2_24672_s,0.8836,1.0000,0.2388,0.1874,1.0000
UCEs,chr2_24684_s,0.9075,1.0000,0.1927,0.3493,1.0000
UCEs,chr2_24687_s,0.8428,1.0000,0.3236,0.0000,1.0000
UCEs,chr2_24695_s,0.7323,1.0000,0.4372,0.0000,1.0000
UCEs,chr2_24698_s,0.8431,1.0000,0.2617,0.2699,1.0000
UCEs,chr2_24714_s,0.8592,0.9175,0.1668,0.4348,1.0000
UCEs,chr2_24728_s,0.8584,1.0000,0.2590,0.1139,1.0000
UCEs,chr2_24734_s,0.7976,1.0000,0.3523,0.0015,1.0000
UCEs,chr2_24737_s,0.9204,0.9992,0.1447,0.4873,1.0000
UCEs,chr2_24739_s,0.8493,1.0000,0.2894,0.1454,1.0000
UCEs,chr2_24761_s,0.8567,1.0000,0.2819,0.1094,1.0000
UCEs,chr2_24773_s,0.8867,1.0000,0.2158,0.3628,1.0000
UCEs,chr2_24774_s,0.9208,1.0000,0.1637,0.4333,1.0000
UCEs,chr2_24800_s,0.8609,0.9940,0.2219,0.3058,1.0000
UCEs,chr2_24807_s,0.8255,1.0000,0.3248,0.0015,1.0000
UCEs,chr2_24808_s,0.8854,1.0000,0.2163,0.2729,1.0000
UCEs,chr2_24813_s,0.8786,1.0000,0.2632,0.1080,1.0000
UCEs,chr2_24815_s,0.8362,1.0000,0.3116,0.0000,1.0000
UCEs,chr2_24821_s,0.8359,1.0000,0.2921,0.0120,1.0000
UCEs,chr2_24823_s,0.8624,1.0000,0.2827,0.0480,1.0000
UCEs,chr2_24827_s,0.8847,0.9753,0.1749,0.5052,1.0000
UCEs,chr2_24830_s,0.8331,1.0000,0.3288,0.0630,1.0000
UCEs,chr2_24832_s,0.8909,1.0000,0.2348,0.1844,1.0000
UCEs,chr2_24859_s,0.8018,0.9115,0.2850,0.0375,1.0000
UCEs,chr2_24876_s,0.8160,1.0000,0.3101,0.0780,1.0000
UCEs,chr2_24881_s,0.7911,0.9992,0.3298,0.0180,1.0000
UCEs,chr2_24910_s,0.8322,1.0000,0.3127,0.0075,1.0000
UCEs,chr2_24941_s,0.6812,0.9805,0.4380,0.0000,1.0000
UCEs,chr2_24947_s,0.8893,0.9992,0.2529,0.1109,1.0000
UCEs,chr2_24948_s,0.8081,1.0000,0.2947,0.1454,1.0000
UCEs,chr2_25029_s,0.9006,0.9895,0.1462,0.5217,1.0000
UCEs,chr2_25040_s,0.8421,1.0000,0.3497,0.0015,1.0000
UCEs,chr2_25261_s,0.7561,1.0000,0.3610,0.0000,1.0000
