TYPE,GENE,NTAX,ALEN,NPIP,NTAX_nogallus,ALEN_nogallus,NPIP_nogallus
CNEEs,mCE790455,15,324,17,14,324,14
CNEEs,mCE790480,15,425,15,14,425,13
CNEEs,mCE790486,15,452,5,14,452,2
CNEEs,mCE790505,15,279,27,14,279,26
CNEEs,mCE790878,15,353,22,14,353,21
CNEEs,mCE791001,14,425,16,13,425,14
CNEEs,mCE791052,15,320,17,14,320,16
CNEEs,mCE791085,15,713,22,14,713,20
CNEEs,mCE791091,15,382,24,14,382,21
CNEEs,mCE791113,15,285,38,14,285,34
CNEEs,mCE791117,15,322,9,14,322,6
CNEEs,mCE791137,15,679,13,14,679,12
CNEEs,mCE791164,15,331,11,14,331,11
CNEEs,mCE79128,15,299,18,14,299,17
CNEEs,mCE791309,15,306,9,14,306,9
CNEEs,mCE791321,15,367,11,14,367,11
CNEEs,mCE791328,15,306,4,14,306,3
CNEEs,mCE791353,15,370,24,14,370,20
CNEEs,mCE791363,15,288,12,14,288,11
CNEEs,mCE792390,15,502,38,14,502,36
CNEEs,mCE792398,15,332,12,14,332,10
CNEEs,mCE792516,15,274,10,14,274,8
CNEEs,mCE792519,15,463,7,14,463,6
CNEEs,mCE792548,15,429,28,14,429,27
CNEEs,mCE792609,14,282,20,13,282,17
CNEEs,mCE792694,15,416,21,14,416,21
CNEEs,mCE792701,14,406,34,13,406,29
CNEEs,mCE792734,15,280,20,14,280,20
CNEEs,mCE792770,15,358,21,14,358,19
CNEEs,mCE792799,14,309,11,13,309,9
CNEEs,mCE792810,15,336,31,14,336,30
CNEEs,mCE792876,15,278,30,14,278,29
CNEEs,mCE792879,15,340,28,14,340,25
CNEEs,mCE794116,15,264,19,14,264,16
CNEEs,mCE794223,14,314,24,13,314,20
CNEEs,mCE796213,15,282,13,14,282,13
CNEEs,mCE796302,15,282,6,14,282,5
CNEEs,mCE796307,15,282,26,14,282,25
CNEEs,mCE796618,15,272,23,14,272,19
CNEEs,mCE796632,15,306,28,14,306,27
CNEEs,mCE796702,15,316,50,14,316,46
CNEEs,mCE796768,15,309,18,14,309,17
CNEEs,mCE797311,15,355,8,14,355,8
CNEEs,mCE797358,15,305,20,14,305,17
CNEEs,mCE797362,15,324,26,14,324,25
CNEEs,mCE797373,15,272,9,14,272,7
CNEEs,mCE797846,15,345,27,14,345,23
CNEEs,mCE798824,15,264,22,14,264,18
CNEEs,mCE803369,15,460,18,14,460,18
CNEEs,mCE803380,15,405,20,14,405,19
CNEEs,mCE803385,14,470,6,13,470,5
CNEEs,mCE803577,15,472,15,14,472,10
CNEEs,mCE804056,15,262,21,14,262,17
CNEEs,mCE804091,15,279,27,14,279,24
CNEEs,mCE80410,15,406,32,14,406,32
CNEEs,mCE804106,14,330,19,13,330,18
CNEEs,mCE804218,15,366,11,14,366,9
CNEEs,mCE80423,15,524,30,14,524,28
CNEEs,mCE804532,15,353,62,14,353,62
CNEEs,mCE804533,15,324,50,14,324,47
CNEEs,mCE805006,15,278,20,14,278,16
CNEEs,mCE80506,14,281,16,13,281,13
CNEEs,mCE80531,15,269,16,14,269,14
CNEEs,mCE806140,15,347,13,14,347,12
CNEEs,mCE806244,14,336,16,13,336,15
CNEEs,mCE806353,15,269,17,14,269,15
CNEEs,mCE806451,15,335,38,14,335,36
CNEEs,mCE806462,15,534,16,14,534,12
CNEEs,mCE806486,15,559,54,14,559,48
CNEEs,mCE806555,15,371,8,14,371,7
CNEEs,mCE806608,15,290,12,14,290,12
CNEEs,mCE806609,15,319,14,14,319,12
CNEEs,mCE806627,15,266,17,14,266,17
CNEEs,mCE806677,15,350,38,14,350,35
CNEEs,mCE806729,15,403,22,14,403,19
CNEEs,mCE806818,15,305,15,14,305,14
CNEEs,mCE806862,15,265,8,14,265,6
CNEEs,mCE806882,15,447,13,14,447,12
CNEEs,mCE806893,14,641,16,13,641,16
CNEEs,mCE806900,14,308,27,13,308,24
CNEEs,mCE807089,15,540,17,14,540,15
CNEEs,mCE807092,15,314,8,14,314,6
CNEEs,mCE80711,15,265,16,14,265,16
CNEEs,mCE80715,15,539,28,14,539,25
CNEEs,mCE80756,15,344,20,14,344,19
CNEEs,mCE80763,15,293,19,14,293,19
CNEEs,mCE80814,15,281,18,14,281,18
CNEEs,mCE80829,15,260,17,14,260,16
CNEEs,mCE80831,15,290,22,14,290,20
CNEEs,mCE808586,14,399,13,13,399,13
CNEEs,mCE808645,15,289,39,14,289,37
CNEEs,mCE808650,15,385,27,14,385,26
CNEEs,mCE80893,15,499,23,14,499,20
CNEEs,mCE808936,15,287,9,14,287,6
CNEEs,mCE808955,15,256,24,14,256,23
CNEEs,mCE808956,14,331,6,13,331,5
CNEEs,mCE809002,14,423,17,13,423,17
CNEEs,mCE809006,15,314,19,14,314,19
CNEEs,mCE809008,14,683,51,13,683,45
CNEEs,mCE809011,14,367,27,13,367,24
CNEEs,mCE809030,15,313,15,14,313,13
CNEEs,mCE809064,15,371,14,14,371,12
CNEEs,mCE809088,15,362,21,14,362,20
CNEEs,mCE809153,15,286,17,14,286,16
CNEEs,mCE809161,15,361,11,14,361,11
CNEEs,mCE809164,14,297,22,13,297,20
CNEEs,mCE80922,15,338,14,14,338,13
CNEEs,mCE809244,15,289,16,14,289,15
CNEEs,mCE809245,15,539,23,14,539,22
CNEEs,mCE809304,15,290,9,14,290,9
CNEEs,mCE809334,15,391,10,14,391,8
CNEEs,mCE809404,15,275,14,14,275,14
CNEEs,mCE809409,15,311,23,14,311,21
CNEEs,mCE809441,15,412,14,14,412,14
CNEEs,mCE809444,15,360,25,14,360,24
CNEEs,mCE80949,15,318,19,14,318,19
CNEEs,mCE809490,15,344,15,14,344,15
CNEEs,mCE809502,15,369,32,14,369,31
CNEEs,mCE80952,15,256,25,14,256,24
CNEEs,mCE809551,15,365,24,14,365,23
CNEEs,mCE80956,15,303,22,14,303,21
CNEEs,mCE809607,15,307,23,14,307,19
CNEEs,mCE809640,15,277,18,14,277,15
CNEEs,mCE809645,14,364,13,13,364,13
CNEEs,mCE809657,15,286,23,14,286,23
CNEEs,mCE80966,15,462,16,14,462,14
CNEEs,mCE809729,15,304,22,14,304,19
CNEEs,mCE809942,15,393,21,14,393,18
CNEEs,mCE810153,15,514,32,14,514,27
CNEEs,mCE810508,15,279,23,14,279,17
CNEEs,mCE810570,15,319,24,14,319,20
CNEEs,mCE810612,15,326,23,14,326,22
CNEEs,mCE81077,15,333,14,14,333,14
CNEEs,mCE810851,15,285,17,14,285,16
CNEEs,mCE810860,15,402,26,14,402,25
CNEEs,mCE81090,15,345,18,14,345,16
CNEEs,mCE811014,15,280,15,14,280,11
CNEEs,mCE811148,14,257,11,13,257,11
CNEEs,mCE811179,15,352,23,14,352,20
CNEEs,mCE811305,15,287,7,14,287,6
CNEEs,mCE81140,14,305,5,13,305,5
CNEEs,mCE81141,14,250,12,13,250,12
CNEEs,mCE81157,15,420,14,14,420,14
CNEEs,mCE812474,15,294,10,14,294,9
CNEEs,mCE812509,15,277,45,14,277,40
CNEEs,mCE812564,14,433,18,13,433,18
CNEEs,mCE81259,15,261,19,14,261,18
CNEEs,mCE812724,15,352,13,14,352,12
CNEEs,mCE812853,15,365,23,14,365,21
CNEEs,mCE81296,15,346,18,14,346,15
CNEEs,mCE812985,15,507,22,14,507,19
CNEEs,mCE813146,15,287,15,14,287,13
CNEEs,mCE81316,15,421,12,14,421,12
CNEEs,mCE813530,14,377,17,13,377,16
CNEEs,mCE813662,15,412,8,14,412,6
CNEEs,mCE813705,15,366,19,14,366,18
CNEEs,mCE81387,15,262,10,14,262,9
CNEEs,mCE813872,15,251,18,14,251,14
CNEEs,mCE813996,15,298,8,14,298,7
CNEEs,mCE814017,15,333,6,14,333,6
CNEEs,mCE814055,15,437,18,14,437,16
CNEEs,mCE814103,15,281,21,14,281,19
CNEEs,mCE81417,15,258,28,14,258,25
CNEEs,mCE814262,15,340,23,14,340,21
CNEEs,mCE814301,15,379,21,14,379,20
CNEEs,mCE814335,15,388,29,14,388,24
CNEEs,mCE814341,15,558,17,14,558,13
CNEEs,mCE814394,15,365,12,14,365,12
CNEEs,mCE814412,15,415,17,14,415,13
CNEEs,mCE814468,15,294,22,14,294,19
CNEEs,mCE814473,15,303,8,14,303,8
CNEEs,mCE814492,15,538,6,14,538,6
CNEEs,mCE81452,15,255,10,14,255,10
CNEEs,mCE81473,15,411,34,14,411,29
CNEEs,mCE815069,15,281,12,14,281,10
CNEEs,mCE815079,15,307,13,14,307,12
CNEEs,mCE815089,15,338,17,14,338,14
CNEEs,mCE815441,15,339,11,14,339,9
CNEEs,mCE815446,15,352,28,14,352,25
CNEEs,mCE815447,15,338,10,14,338,10
CNEEs,mCE81562,15,368,25,14,368,22
CNEEs,mCE816147,15,264,7,14,264,6
CNEEs,mCE816152,15,260,8,14,260,6
CNEEs,mCE816159,15,259,9,14,259,8
CNEEs,mCE816197,15,263,19,14,263,16
CNEEs,mCE816250,15,521,19,14,521,18
CNEEs,mCE816257,15,350,6,14,350,5
CNEEs,mCE816290,15,309,25,14,309,25
CNEEs,mCE816310,15,367,15,14,367,13
CNEEs,mCE816325,15,393,15,14,393,15
CNEEs,mCE816352,15,310,18,14,310,17
CNEEs,mCE816380,15,423,30,14,423,29
CNEEs,mCE816386,15,419,20,14,419,19
CNEEs,mCE816423,15,631,5,14,631,5
CNEEs,mCE816453,15,337,8,14,337,8
CNEEs,mCE816468,15,382,22,14,382,22
CNEEs,mCE816472,15,289,11,14,289,9
CNEEs,mCE816476,15,275,8,14,275,7
CNEEs,mCE816478,15,307,13,14,307,12
CNEEs,mCE816504,15,550,16,14,550,15
CNEEs,mCE816511,15,616,20,14,616,18
CNEEs,mCE816532,15,297,20,14,297,19
CNEEs,mCE816545,15,311,9,14,311,7
CNEEs,mCE816551,15,299,13,14,299,12
CNEEs,mCE816592,15,621,34,14,621,28
CNEEs,mCE816615,15,277,16,14,277,16
CNEEs,mCE816620,15,273,9,14,273,7
CNEEs,mCE816643,15,303,5,14,303,4
CNEEs,mCE816707,15,349,20,14,349,19
CNEEs,mCE816779,15,293,20,14,293,17
CNEEs,mCE818134,15,322,32,14,322,31
CNEEs,mCE818366,15,291,30,14,291,30
CNEEs,mCE818369,15,256,25,14,256,25
CNEEs,mCE818415,15,600,23,14,600,22
CNEEs,mCE818424,15,380,23,14,380,21
CNEEs,mCE818426,15,342,11,14,342,11
CNEEs,mCE818436,15,421,18,14,421,16
CNEEs,mCE818444,15,288,10,14,288,8
CNEEs,mCE818454,14,394,13,13,394,13
CNEEs,mCE818509,15,258,11,14,258,11
CNEEs,mCE818514,15,520,22,14,520,20
CNEEs,mCE818519,15,360,9,14,360,8
CNEEs,mCE822639,14,282,5,13,282,5
CNEEs,mCE822932,15,436,23,14,436,21
CNEEs,mCE823036,15,287,9,14,287,7
CNEEs,mCE823078,15,280,18,14,280,18
CNEEs,mCE823387,15,448,31,14,448,26
CNEEs,mCE823466,15,283,23,14,283,21
CNEEs,mCE823757,15,320,31,14,320,30
CNEEs,mCE823774,15,312,8,14,312,7
CNEEs,mCE823867,15,338,21,14,338,21
CNEEs,mCE823871,15,303,14,14,303,12
CNEEs,mCE825215,14,522,31,13,522,29
CNEEs,mCE825316,15,323,5,14,323,3
CNEEs,mCE825555,15,283,24,14,283,23
CNEEs,mCE825614,15,321,26,14,321,23
CNEEs,mCE825766,15,307,9,14,307,8
CNEEs,mCE825777,15,414,24,14,414,21
CNEEs,mCE825840,15,657,23,14,657,19
CNEEs,mCE827473,15,311,27,14,311,26
CNEEs,mCE827553,15,286,23,14,286,22
CNEEs,mCE827588,15,315,22,14,315,22
CNEEs,mCE827589,15,331,22,14,331,20
CNEEs,mCE827620,15,299,43,14,299,40
CNEEs,mCE827840,14,284,14,13,284,13
CNEEs,mCE828171,14,273,20,13,273,19
CNEEs,mCE828229,15,274,35,14,274,33
CNEEs,mCE828521,15,276,13,14,276,11
CNEEs,mCE828578,15,349,23,14,349,21
CNEEs,mCE828659,15,373,50,14,373,47
CNEEs,mCE828783,15,354,23,14,354,21
CNEEs,mCE828785,15,468,28,14,468,28
CNEEs,mCE828801,15,332,19,14,332,17
CNEEs,mCE828814,15,309,28,14,309,28
CNEEs,mCE828847,15,272,11,14,272,10
CNEEs,mCE828968,15,351,15,14,351,13
CNEEs,mCE828996,15,405,7,14,405,7
CNEEs,mCE829049,15,452,29,14,452,27
CNEEs,mCE829115,15,306,27,14,306,23
CNEEs,mCE829166,15,272,21,14,272,20
CNEEs,mCE829791,15,503,16,14,503,15
CNEEs,mCE829802,15,439,65,14,439,62
CNEEs,mCE830593,15,388,24,14,388,22
CNEEs,mCE831107,15,277,13,14,277,12
CNEEs,mCE831110,15,273,23,14,273,23
CNEEs,mCE831223,15,273,22,14,273,21
CNEEs,mCE831256,14,255,28,13,255,26
CNEEs,mCE831284,15,271,24,14,271,23
CNEEs,mCE831599,15,419,19,14,419,15
CNEEs,mCE831935,15,322,15,14,322,13
CNEEs,mCE831988,15,298,7,14,298,5
CNEEs,mCE832308,15,375,28,14,375,23
CNEEs,mCE832318,15,329,42,14,329,38
CNEEs,mCE832458,15,544,20,14,544,18
CNEEs,mCE832470,15,350,15,14,350,13
CNEEs,mCE832474,15,259,11,14,259,10
CNEEs,mCE832486,15,494,29,14,494,26
CNEEs,mCE832488,15,525,16,14,525,14
CNEEs,mCE834307,15,380,5,14,380,4
CNEEs,mCE834349,15,313,18,14,313,16
CNEEs,mCE834351,14,310,21,13,310,20
CNEEs,mCE834368,15,547,25,14,547,25
CNEEs,mCE834637,15,268,11,14,268,11
CNEEs,mCE835009,15,457,15,14,457,14
CNEEs,mCE835083,15,305,20,14,305,19
CNEEs,mCE835091,15,264,11,14,264,10
CNEEs,mCE835095,15,334,16,14,334,15
CNEEs,mCE835124,15,361,2,14,361,2
CNEEs,mCE835209,15,399,15,14,399,15
CNEEs,mCE835218,15,258,12,14,258,12
CNEEs,mCE835276,15,357,13,14,357,11
CNEEs,mCE835352,15,297,28,14,297,24
CNEEs,mCE835387,15,253,15,14,253,14
CNEEs,mCE835413,15,345,14,14,345,14
CNEEs,mCE835457,15,371,21,14,371,19
CNEEs,mCE835609,15,588,35,14,588,32
CNEEs,mCE835617,15,280,14,14,280,12
CNEEs,mCE835629,15,358,10,14,358,10
CNEEs,mCE835633,15,466,29,14,466,25
CNEEs,mCE835650,15,322,22,14,322,20
CNEEs,mCE835674,14,261,11,13,261,11
CNEEs,mCE835742,15,762,35,14,762,31
CNEEs,mCE835759,15,297,18,14,297,14
CNEEs,mCE835787,15,432,26,14,432,24
CNEEs,mCE835795,15,555,17,14,555,14
CNEEs,mCE835799,15,383,30,14,383,28
CNEEs,mCE835800,15,283,18,14,283,16
CNEEs,mCE835804,15,260,11,14,260,11
CNEEs,mCE835817,15,371,24,14,371,22
CNEEs,mCE835835,14,299,25,13,299,20
CNEEs,mCE835843,15,883,14,14,883,13
CNEEs,mCE835857,15,534,15,14,534,14
CNEEs,mCE837021,15,477,14,14,477,10
CNEEs,mCE837043,15,292,13,14,292,12
CNEEs,mCE837065,15,276,20,14,276,18
CNEEs,mCE837080,15,524,39,14,524,34
CNEEs,mCE837084,15,298,13,14,298,12
CNEEs,mCE837133,14,303,16,13,303,14
CNEEs,mCE837227,15,364,23,14,364,21
CNEEs,mCE837266,15,323,15,14,323,12
CNEEs,mCE837350,15,369,25,14,369,22
CNEEs,mCE837352,15,454,17,14,454,15
CNEEs,mCE837361,15,406,20,14,406,18
CNEEs,mCE837384,15,260,12,14,260,12
CNEEs,mCE837386,15,436,20,14,436,18
CNEEs,mCE837391,15,320,25,14,320,23
CNEEs,mCE837401,15,342,17,14,342,15
CNEEs,mCE837413,15,256,14,14,256,13
CNEEs,mCE837452,15,301,18,14,301,16
CNEEs,mCE837883,15,379,15,14,379,13
CNEEs,mCE837949,15,285,23,14,285,22
CNEEs,mCE838490,15,404,16,14,404,10
CNEEs,mCE838914,15,312,14,14,312,12
CNEEs,mCE839985,15,259,23,14,259,19
CNEEs,mCE840038,15,342,13,14,342,11
CNEEs,mCE840590,15,456,26,14,456,25
CNEEs,mCE841673,14,429,31,13,429,29
CNEEs,mCE842946,15,349,38,14,349,33
CNEEs,mCE843025,15,286,10,14,286,9
CNEEs,mCE843355,15,485,28,14,485,24
CNEEs,mCE844926,15,277,35,14,277,32
CNEEs,mCE844951,14,301,21,13,301,20
CNEEs,mCE845016,15,369,26,14,369,23
CNEEs,mCE845019,15,286,25,14,286,23
CNEEs,mCE845030,14,383,30,13,383,26
CNEEs,mCE845042,15,268,25,14,268,22
CNEEs,mCE845054,15,273,20,14,273,19
CNEEs,mCE845055,15,419,25,14,419,23
CNEEs,mCE845166,15,403,26,14,403,25
CNEEs,mCE845190,15,278,22,14,278,19
CNEEs,mCE845203,15,286,23,14,286,19
CNEEs,mCE845251,15,336,29,14,336,26
CNEEs,mCE845433,15,262,15,14,262,15
CNEEs,mCE845509,15,312,27,14,312,23
CNEEs,mCE845765,15,368,20,14,368,18
CNEEs,mCE846046,15,395,23,14,395,20
CNEEs,mCE846128,15,344,24,14,344,19
CNEEs,mCE846246,15,479,21,14,479,16
CNEEs,mCE846513,15,281,6,14,281,5
CNEEs,mCE846625,15,317,38,14,317,37
CNEEs,mCE846641,15,352,21,14,352,20
CNEEs,mCE846732,15,314,21,14,314,21
CNEEs,mCE846808,15,377,24,14,377,23
CNEEs,mCE847107,15,280,14,14,280,11
CNEEs,mCE847116,15,377,16,14,377,16
CNEEs,mCE847213,15,299,15,14,299,14
CNEEs,mCE847358,15,524,28,14,524,27
CNEEs,mCE847553,15,308,18,14,308,16
CNEEs,mCE847606,14,414,26,13,414,26
CNEEs,mCE847647,15,496,32,14,496,26
CNEEs,mCE847688,15,351,29,14,351,25
CNEEs,mCE847736,15,321,15,14,321,14
CNEEs,mCE847825,15,540,25,14,540,23
CNEEs,mCE848112,15,340,14,14,340,13
CNEEs,mCE848168,15,269,12,14,269,11
CNEEs,mCE848402,15,263,11,14,263,10
CNEEs,mCE848434,15,285,25,14,285,19
CNEEs,mCE848788,15,263,20,14,263,19
CNEEs,mCE848826,15,452,19,14,452,16
CNEEs,mCE848927,15,324,12,14,324,11
CNEEs,mCE849014,15,281,20,14,281,18
CNEEs,mCE849105,15,315,11,14,315,10
CNEEs,mCE849183,15,409,19,14,409,17
CNEEs,mCE849258,15,289,32,14,289,27
CNEEs,mCE849374,15,295,25,14,295,22
CNEEs,mCE849422,15,308,30,14,308,28
CNEEs,mCE84946,15,552,29,14,552,26
CNEEs,mCE84974,15,811,38,14,811,34
CNEEs,mCE849758,15,502,11,14,502,10
CNEEs,mCE849972,15,333,27,14,333,27
CNEEs,mCE850074,15,262,13,14,262,11
CNEEs,mCE850614,15,302,24,14,302,22
CNEEs,mCE851051,15,430,24,14,430,23
CNEEs,mCE852572,15,284,25,14,284,24
CNEEs,mCE853038,15,292,18,14,292,17
CNEEs,mCE853047,15,267,13,14,267,12
CNEEs,mCE853058,15,304,15,14,304,15
CNEEs,mCE853071,15,391,12,14,391,12
CNEEs,mCE853117,15,307,11,14,307,11
CNEEs,mCE853142,15,288,10,14,288,9
CNEEs,mCE853170,15,340,17,14,340,15
CNEEs,mCE853181,15,434,15,14,434,15
CNEEs,mCE853230,15,728,19,14,728,17
CNEEs,mCE853239,15,260,14,14,260,14
CNEEs,mCE853241,15,317,12,14,317,9
CNEEs,mCE853245,15,300,25,14,300,22
CNEEs,mCE853286,15,460,41,14,460,39
CNEEs,mCE853306,15,376,33,14,376,31
CNEEs,mCE853702,15,274,7,14,274,7
CNEEs,mCE853707,15,580,35,14,580,30
CNEEs,mCE853725,15,260,26,14,260,25
CNEEs,mCE853732,15,259,14,14,259,13
CNEEs,mCE854055,15,331,16,14,331,15
CNEEs,mCE854079,14,369,21,13,369,18
CNEEs,mCE854150,15,311,31,14,311,28
CNEEs,mCE854514,15,287,17,14,287,16
CNEEs,mCE854942,15,370,26,14,370,25
CNEEs,mCE854959,15,687,29,14,687,22
CNEEs,mCE855451,15,399,39,14,399,34
CNEEs,mCE856326,15,289,18,14,289,15
CNEEs,mCE856516,15,419,22,14,419,21
CNEEs,mCE856590,15,290,8,14,290,7
CNEEs,mCE856608,15,294,19,14,294,18
CNEEs,mCE856650,15,357,18,14,357,17
CNEEs,mCE856703,15,286,9,14,286,9
CNEEs,mCE8569,15,295,13,14,295,12
CNEEs,mCE85692,15,337,22,14,337,21
CNEEs,mCE856967,15,563,16,14,563,13
CNEEs,mCE85710,15,423,28,14,423,25
CNEEs,mCE857148,15,332,19,14,332,19
CNEEs,mCE857153,15,290,18,14,290,15
CNEEs,mCE857188,15,312,13,14,312,13
CNEEs,mCE85786,15,315,8,14,315,7
CNEEs,mCE858032,15,421,23,14,421,23
CNEEs,mCE858794,15,411,20,14,411,19
CNEEs,mCE858812,15,323,23,14,323,19
CNEEs,mCE858950,15,321,11,14,321,11
CNEEs,mCE858951,15,796,21,14,796,18
CNEEs,mCE86271,15,300,28,14,300,27
CNEEs,mCE863938,15,319,12,14,319,10
CNEEs,mCE863947,15,329,26,14,329,25
CNEEs,mCE863969,15,265,10,14,265,8
CNEEs,mCE863991,15,283,23,14,283,22
CNEEs,mCE864000,15,328,39,14,328,37
CNEEs,mCE864020,15,258,18,14,258,17
CNEEs,mCE864047,15,687,26,14,687,24
CNEEs,mCE864346,15,268,29,14,268,29
CNEEs,mCE864439,15,265,20,14,265,17
CNEEs,mCE865001,14,401,27,13,401,25
CNEEs,mCE865003,14,324,22,13,324,20
CNEEs,mCE865147,15,424,12,14,424,10
CNEEs,mCE865181,15,286,11,14,286,10
CNEEs,mCE865273,15,270,19,14,270,19
CNEEs,mCE865340,15,308,12,14,308,12
CNEEs,mCE865398,15,266,19,14,266,17
CNEEs,mCE865404,15,262,21,14,262,21
CNEEs,mCE865463,15,451,34,14,451,31
CNEEs,mCE865576,15,283,19,14,283,18
CNEEs,mCE866188,15,253,13,14,253,13
CNEEs,mCE866620,15,295,19,14,295,18
CNEEs,mCE867299,15,550,29,14,550,22
CNEEs,mCE867306,15,289,8,14,289,8
CNEEs,mCE867308,15,577,13,14,577,12
CNEEs,mCE867310,15,1001,26,14,1001,22
CNEEs,mCE867589,15,272,11,14,272,11
CNEEs,mCE867790,15,285,22,14,285,21
CNEEs,mCE867823,15,276,26,14,276,25
CNEEs,mCE867986,15,739,25,14,739,22
CNEEs,mCE867995,15,308,20,14,308,20
CNEEs,mCE868001,15,696,31,14,696,29
CNEEs,mCE868029,15,386,13,14,386,12
CNEEs,mCE868164,15,282,19,14,282,17
CNEEs,mCE868183,15,309,13,14,309,12
CNEEs,mCE868207,15,290,29,14,290,27
CNEEs,mCE868227,15,263,18,14,263,16
CNEEs,mCE868475,15,981,27,14,981,23
CNEEs,mCE8695,15,275,14,14,275,13
CNEEs,mCE869679,15,344,18,14,344,16
CNEEs,mCE869684,15,324,11,14,324,11
CNEEs,mCE869731,15,322,17,14,322,17
CNEEs,mCE869830,15,609,40,14,609,37
CNEEs,mCE869867,15,339,20,14,339,19
CNEEs,mCE869898,15,489,29,14,489,27
CNEEs,mCE869899,15,674,58,14,674,56
CNEEs,mCE8700,15,350,12,14,350,12
CNEEs,mCE870575,15,279,9,14,279,9
CNEEs,mCE870624,15,321,24,14,321,23
CNEEs,mCE870681,15,278,27,14,278,24
CNEEs,mCE870701,15,320,34,14,320,34
CNEEs,mCE870717,14,815,58,13,815,56
CNEEs,mCE870780,15,500,16,14,500,16
CNEEs,mCE871812,15,338,22,14,338,21
CNEEs,mCE871857,15,264,8,14,264,8
CNEEs,mCE871882,15,297,19,14,297,18
CNEEs,mCE871917,15,420,13,14,420,13
CNEEs,mCE871996,15,405,29,14,405,26
CNEEs,mCE872052,15,374,24,14,374,23
CNEEs,mCE872102,15,366,49,14,366,48
CNEEs,mCE872234,15,411,11,14,411,11
CNEEs,mCE872361,15,287,16,14,287,16
CNEEs,mCE872576,15,358,12,14,358,10
CNEEs,mCE872646,15,309,11,14,309,8
CNEEs,mCE872708,15,445,34,14,445,31
CNEEs,mCE872802,15,262,21,14,262,18
CNEEs,mCE872811,15,340,7,14,340,7
CNEEs,mCE872819,15,363,26,14,363,26
CNEEs,mCE872867,15,489,41,14,489,36
CNEEs,mCE873027,15,399,20,14,399,15
CNEEs,mCE873138,15,644,19,14,644,18
CNEEs,mCE873281,15,402,15,14,402,12
CNEEs,mCE873291,15,343,15,14,343,14
CNEEs,mCE873355,15,449,20,14,449,19
CNEEs,mCE873385,15,299,5,14,299,5
CNEEs,mCE873398,15,290,22,14,290,21
CNEEs,mCE873582,15,276,17,14,276,16
CNEEs,mCE873628,15,312,18,14,312,17
CNEEs,mCE873851,15,254,24,14,254,20
CNEEs,mCE873936,15,353,13,14,353,13
CNEEs,mCE874712,15,286,18,14,286,18
CNEEs,mCE874717,15,275,23,14,275,23
CNEEs,mCE874736,15,284,6,14,284,6
CNEEs,mCE874926,15,374,13,14,374,9
CNEEs,mCE874937,15,265,13,14,265,11
CNEEs,mCE874993,15,478,21,14,478,20
CNEEs,mCE875005,15,262,6,14,262,6
CNEEs,mCE875011,15,843,12,14,843,11
CNEEs,mCE875025,15,415,16,14,415,15
CNEEs,mCE875055,15,508,19,14,508,17
CNEEs,mCE875062,15,331,17,14,331,16
CNEEs,mCE875066,15,304,27,14,304,25
CNEEs,mCE875093,15,567,22,14,567,16
CNEEs,mCE875108,15,324,19,14,324,17
CNEEs,mCE875110,15,584,27,14,584,27
CNEEs,mCE875168,15,306,17,14,306,16
CNEEs,mCE875172,15,274,17,14,274,15
CNEEs,mCE875181,15,255,19,14,255,19
CNEEs,mCE875183,15,537,26,14,537,22
CNEEs,mCE875200,15,309,21,14,309,18
CNEEs,mCE875208,15,470,26,14,470,22
CNEEs,mCE875215,15,492,10,14,492,9
CNEEs,mCE875239,15,485,9,14,485,9
CNEEs,mCE875272,15,575,12,14,575,11
CNEEs,mCE875314,15,253,23,14,253,23
CNEEs,mCE875358,15,293,16,14,293,15
CNEEs,mCE875367,15,272,12,14,272,12
CNEEs,mCE875379,15,514,15,14,514,15
CNEEs,mCE875395,15,575,24,14,575,22
CNEEs,mCE875401,15,263,20,14,263,20
CNEEs,mCE875409,15,551,14,14,551,14
CNEEs,mCE875420,14,309,13,13,309,12
CNEEs,mCE875427,15,410,40,14,410,36
CNEEs,mCE875442,14,378,17,13,378,14
CNEEs,mCE875474,15,411,18,14,411,15
CNEEs,mCE875530,15,484,14,14,484,14
CNEEs,mCE875554,15,276,23,14,276,22
CNEEs,mCE875561,15,296,25,14,296,23
CNEEs,mCE875918,15,352,13,14,352,11
CNEEs,mCE875919,15,357,9,14,357,9
CNEEs,mCE875923,15,281,8,14,281,7
CNEEs,mCE876243,15,292,7,14,292,6
CNEEs,mCE876381,15,364,12,14,364,11
CNEEs,mCE877149,15,340,7,14,340,7
CNEEs,mCE877190,15,533,14,14,533,13
CNEEs,mCE877238,15,369,18,14,369,15
CNEEs,mCE877267,15,435,9,14,435,9
CNEEs,mCE877284,15,504,13,14,504,12
CNEEs,mCE877294,15,360,9,14,360,9
CNEEs,mCE877301,15,329,19,14,329,18
CNEEs,mCE877356,15,296,13,14,296,12
CNEEs,mCE877392,14,254,3,13,254,3
CNEEs,mCE877409,15,271,17,14,271,15
CNEEs,mCE877413,15,385,25,14,385,24
CNEEs,mCE877522,14,296,20,13,296,17
CNEEs,mCE877579,15,266,16,14,266,15
CNEEs,mCE879239,15,320,8,14,320,7
CNEEs,mCE879731,15,296,10,14,296,7
CNEEs,mCE879743,15,382,12,14,382,12
CNEEs,mCE879778,15,664,15,14,664,12
CNEEs,mCE879800,15,361,21,14,361,18
CNEEs,mCE879809,15,387,30,14,387,30
CNEEs,mCE879815,15,379,10,14,379,7
