TYPE,GENE,NTAX,ALEN,NPIP,NTAX_nogallus,ALEN_nogallus,NPIP_nogallus
UCEs,chr2_6425_s,15,2239,152,14,2239,150
UCEs,chr2_6430_s,15,2455,381,14,2455,352
UCEs,chr2_6457_s,14,2706,422,13,2706,385
UCEs,chr2_6458_s,14,2702,422,13,2702,392
UCEs,chr2_6459_s,15,2857,348,14,2857,325
UCEs,chr2_6474_s,15,3265,551,14,3265,519
UCEs,chr2_6483_s,15,2294,362,14,2294,334
UCEs,chr2_6495_s,15,2495,373,14,2495,346
UCEs,chr2_6530_s,15,2345,325,14,2345,288
UCEs,chr2_6565_s,15,2339,208,14,2339,183
UCEs,chr2_6572_s,14,2362,347,13,2362,314
UCEs,chr2_6575_s,15,2276,281,14,2276,256
UCEs,chr2_6582_s,15,2728,429,14,2728,404
UCEs,chr2_6587_s,15,2320,188,14,2320,182
UCEs,chr2_6595_s,15,2389,383,14,2389,359
UCEs,chr2_6596_s,15,2231,256,14,2231,233
UCEs,chr2_6599_s,15,2352,314,14,2352,288
UCEs,chr2_6602_s,15,2388,246,14,2388,227
UCEs,chr2_6603_s,15,2296,322,14,2296,307
UCEs,chr2_6621_s,14,2582,266,13,2582,242
UCEs,chr2_6623_s,15,2308,434,14,2308,403
UCEs,chr2_6624_s,14,2255,339,13,2255,311
UCEs,chr2_6633_s,15,5109,814,14,5109,702
UCEs,chr2_6647_s,15,2377,366,14,2377,323
UCEs,chr2_6648_s,15,2643,436,14,2643,390
UCEs,chr2_6656_s,15,2579,364,14,2579,331
UCEs,chr2_6658_s,14,4713,1063,13,4713,1020
UCEs,chr2_6660_s,15,2367,314,14,2367,306
UCEs,chr2_6665_s,15,2999,507,14,2999,467
UCEs,chr2_6670_s,15,3282,455,14,3282,411
UCEs,chr2_6673_s,15,2294,398,14,2294,364
UCEs,chr2_6675_s,13,2750,480,12,2750,439
UCEs,chr2_6687_s,15,2539,430,14,2539,398
UCEs,chr2_6693_s,15,2453,493,14,2453,447
UCEs,chr2_6694_s,15,2414,318,14,2414,279
UCEs,chr2_6697_s,14,2452,413,13,2452,373
UCEs,chr2_6702_s,15,2368,270,14,2368,240
UCEs,chr2_6706_s,15,2808,498,14,2808,480
UCEs,chr2_6712_s,14,2883,519,13,2883,471
UCEs,chr2_6715_s,14,2291,360,13,2291,320
UCEs,chr2_6716_s,15,2231,328,14,2231,308
UCEs,chr2_6717_s,15,2534,561,14,2534,554
UCEs,chr2_6725_s,15,2315,348,14,2315,304
UCEs,chr2_6730_s,15,2392,364,14,2392,318
UCEs,chr2_6734_s,14,2583,455,13,2583,405
UCEs,chr2_6753_s,14,2449,322,13,2449,310
UCEs,chr2_6757_s,15,3485,676,14,3485,649
UCEs,chr2_6768_s,15,2366,387,14,2366,348
UCEs,chr2_6769_s,14,3064,583,13,3064,555
UCEs,chr2_6775_s,15,2251,254,14,2251,233
UCEs,chr2_6777_s,15,2246,344,14,2246,342
UCEs,chr2_6779_s,15,2912,547,14,2912,469
UCEs,chr2_6785_s,15,4414,487,14,4414,431
UCEs,chr2_6789_s,15,2438,431,14,2438,386
UCEs,chr2_6792_s,14,2518,345,13,2518,317
UCEs,chr2_6800_s,14,2277,328,13,2277,312
UCEs,chr2_6855_s,15,2381,568,14,2381,506
UCEs,chr2_6861_s,15,2336,309,14,2336,280
UCEs,chr2_6863_s,15,2401,367,14,2401,335
UCEs,chr2_6879_s,15,2424,291,14,2424,263
UCEs,chr2_6886_s,15,5309,461,14,5309,430
UCEs,chr2_6895_s,15,3074,413,14,3074,386
UCEs,chr2_6906_s,14,2332,223,13,2332,185
UCEs,chr2_6909_s,14,2187,267,13,2187,236
UCEs,chr2_6914_s,14,4850,1072,13,4850,1032
UCEs,chr2_6918_s,15,1940,67,14,1940,56
UCEs,chr2_6922_s,14,2983,581,13,2983,553
UCEs,chr2_6926_s,15,2351,269,14,2351,264
UCEs,chr2_6932_s,14,4964,1182,13,4964,1098
UCEs,chr2_6935_s,15,2268,452,14,2268,423
UCEs,chr2_6938_s,15,3024,570,14,3024,527
UCEs,chr2_6946_s,14,2324,301,13,2324,290
UCEs,chr2_6953_s,15,2729,485,14,2729,452
UCEs,chr2_6958_s,15,5267,799,14,5267,789
UCEs,chr2_6978_s,15,2905,746,14,2905,684
UCEs,chr2_7033_s,15,2192,206,14,2192,186
UCEs,chr2_7039_s,15,2291,368,14,2291,333
UCEs,chr2_7044_s,15,2283,208,14,2283,195
UCEs,chr2_7052_s,15,2233,191,14,2233,176
UCEs,chr2_7060_s,15,2222,94,14,2222,94
UCEs,chr2_7064_s,15,2239,304,14,2239,266
UCEs,chr2_7085_s,15,2195,189,14,2195,174
UCEs,chr2_7091_s,15,3756,270,14,3756,245
UCEs,chr2_7094_s,14,2683,401,13,2683,363
UCEs,chr2_7098_s,15,2230,251,14,2230,228
UCEs,chr2_7102_s,15,2435,173,14,2435,150
UCEs,chr2_7108_s,15,2291,183,14,2291,178
UCEs,chr2_7117_s,15,2240,209,14,2240,194
UCEs,chr2_7130_s,15,2748,493,14,2748,441
UCEs,chr2_7142_s,14,2245,265,13,2245,248
UCEs,chr2_7144_s,14,2363,190,13,2363,184
UCEs,chr2_7148_s,14,2417,365,13,2417,341
UCEs,chr2_7173_s,15,2560,212,14,2560,203
UCEs,chr2_7184_s,15,2430,383,14,2430,355
UCEs,chr2_7189_s,14,3634,660,13,3634,629
UCEs,chr2_7207_s,15,2286,184,14,2286,173
UCEs,chr2_7215_s,15,2649,493,14,2649,470
UCEs,chr2_7217_s,14,2579,560,13,2579,519
UCEs,chr2_7228_s,14,2450,197,13,2450,172
UCEs,chr2_7246_s,14,2627,543,13,2627,496
UCEs,chr2_7263_s,14,2611,590,13,2611,537
UCEs,chr2_7271_s,13,3436,181,12,3436,172
UCEs,chr2_7286_s,15,2287,388,14,2287,354
UCEs,chr2_7300_s,15,2793,519,14,2793,491
UCEs,chr2_7304_s,15,2469,419,14,2469,399
UCEs,chr2_7315_s,14,2624,353,13,2624,352
UCEs,chr2_7321_s,14,4641,845,13,4641,798
UCEs,chr2_7325_s,13,2444,433,12,2444,372
UCEs,chr2_7328_s,14,3561,626,13,3561,527
UCEs,chr2_7330_s,14,3865,663,13,3865,638
UCEs,chr2_7336_s,15,2282,365,14,2282,346
UCEs,chr2_7351_s,15,2613,554,14,2613,516
UCEs,chr2_7378_s,14,2140,266,13,2140,253
UCEs,chr2_7382_s,13,2631,441,12,2631,432
UCEs,chr2_7393_s,14,2264,406,13,2264,376
UCEs,chr2_7419_s,15,2979,575,14,2979,531
UCEs,chr2_7428_s,15,2549,384,14,2549,332
UCEs,chr2_7429_s,15,2800,355,14,2800,307
UCEs,chr2_7432_s,15,2237,284,14,2237,260
UCEs,chr2_7440_s,14,5031,1094,13,5031,1079
UCEs,chr2_7448_s,15,2328,519,14,2328,456
UCEs,chr2_7475_s,15,2173,329,14,2173,315
UCEs,chr2_7501_s,15,2412,376,14,2412,323
UCEs,chr2_7555_s,14,4163,661,13,4163,599
UCEs,chr2_7569_s,15,2850,446,14,2850,410
UCEs,chr2_7573_s,15,2326,317,14,2326,286
UCEs,chr2_7575_s,15,2453,261,14,2453,231
UCEs,chr2_7576_s,14,2228,274,13,2228,249
UCEs,chr2_7578_s,14,2450,257,13,2450,243
UCEs,chr2_7588_s,15,2366,206,14,2366,206
UCEs,chr2_7589_s,15,2260,168,14,2260,164
UCEs,chr2_7590_s,15,2251,138,14,2251,137
UCEs,chr2_7591_s,15,2257,148,14,2257,146
UCEs,chr2_7593_s,15,2250,147,14,2250,134
UCEs,chr2_7594_s,15,2323,299,14,2323,287
UCEs,chr2_7601_s,14,2281,302,13,2281,268
UCEs,chr2_7605_s,13,2351,195,12,2351,171
UCEs,chr2_7621_s,14,2670,435,13,2670,406
UCEs,chr2_7630_s,15,2401,421,14,2401,420
UCEs,chr2_7632_s,14,2294,393,13,2294,389
UCEs,chr2_7637_s,15,2188,349,14,2188,326
UCEs,chr2_7640_s,14,3080,533,13,3080,479
UCEs,chr2_7653_s,14,2170,228,13,2170,211
UCEs,chr2_7659_s,15,2376,413,14,2376,396
UCEs,chr2_7670_s,14,2286,175,13,2286,158
UCEs,chr2_7695_s,13,7441,1102,12,7441,1026
UCEs,chr2_7699_s,14,3086,502,13,3086,450
UCEs,chr2_7702_s,14,2402,344,13,2402,324
UCEs,chr2_7703_s,15,2340,135,14,2340,135
UCEs,chr2_7713_s,14,2631,528,13,2631,489
UCEs,chr2_7719_s,15,2276,394,14,2276,366
UCEs,chr2_7720_s,15,2255,265,14,2255,243
UCEs,chr2_7723_s,15,2390,394,14,2390,360
UCEs,chr2_7745_s,15,2327,394,14,2327,359
UCEs,chr2_7754_s,15,2737,428,14,2737,389
UCEs,chr2_7761_s,15,3018,697,14,3018,630
UCEs,chr2_7772_s,15,2769,422,14,2769,417
UCEs,chr2_7798_s,14,2872,488,13,2872,446
UCEs,chr2_7823_s,14,2378,405,13,2378,378
UCEs,chr2_7834_s,15,1948,395,14,1948,367
UCEs,chr2_7862_s,14,6554,1471,13,6554,1391
UCEs,chr2_7884_s,14,2523,591,13,2523,534
UCEs,chr2_7915_s,14,2298,299,13,2298,275
UCEs,chr2_7921_s,15,2265,561,14,2265,528
UCEs,chr2_7924_s,14,2729,626,13,2729,577
UCEs,chr2_7934_s,15,2337,398,14,2337,349
UCEs,chr2_7939_s,14,2333,377,13,2333,352
UCEs,chr2_7940_s,14,2224,269,13,2224,255
UCEs,chr2_7943_s,14,2349,386,13,2349,337
UCEs,chr2_7945_s,14,3044,409,13,3044,389
UCEs,chr2_7950_s,14,3733,984,13,3733,954
UCEs,chr2_7963_s,14,2518,605,13,2518,576
UCEs,chr2_7976_s,15,2316,294,14,2316,269
UCEs,chr2_7983_s,15,3641,425,14,3641,365
UCEs,chr2_7988_s,15,2716,504,14,2716,463
UCEs,chr2_7989_s,14,2505,508,13,2505,463
UCEs,chr2_7992_s,15,2342,322,14,2342,288
UCEs,chr2_8001_s,15,2663,548,14,2663,483
UCEs,chr2_8005_s,15,2361,425,14,2361,406
UCEs,chr2_8018_s,14,2643,571,13,2643,513
UCEs,chr2_8021_s,14,3032,645,13,3032,594
UCEs,chr2_8145_s,15,2879,503,14,2879,452
UCEs,chr2_8154_s,15,2421,424,14,2421,365
UCEs,chr2_8551_s,15,2242,327,14,2242,285
UCEs,chr2_8552_s,15,2837,296,14,2837,288
UCEs,chr2_8562_s,15,2488,421,14,2488,379
UCEs,chr2_8579_s,15,2368,331,14,2368,318
UCEs,chr2_8589_s,15,3170,508,14,3170,464
UCEs,chr2_8593_s,15,2459,404,14,2459,373
UCEs,chr2_8600_s,15,2485,378,14,2485,364
UCEs,chr2_8609_s,15,2241,282,14,2241,243
UCEs,chr2_8654_s,14,2241,296,13,2241,292
UCEs,chr2_8688_s,15,2429,455,14,2429,431
UCEs,chr2_8703_s,15,2231,229,14,2231,212
UCEs,chr2_8707_s,15,2420,264,14,2420,240
UCEs,chr2_8747_s,14,2312,407,13,2312,376
UCEs,chr2_8754_s,15,2281,345,14,2281,307
UCEs,chr2_8757_s,15,2426,390,14,2426,376
UCEs,chr2_9120_s,15,2903,555,14,2903,514
UCEs,chr2_9136_s,14,2390,318,13,2390,318
UCEs,chr2_9158_s,15,2377,387,14,2377,346
UCEs,chr2_9384_s,13,2300,363,12,2300,331
UCEs,chr2_9394_s,15,2448,305,14,2448,277
UCEs,chr2_9406_s,15,2676,472,14,2676,411
UCEs,chr2_9585_s,14,2422,357,13,2422,322
UCEs,chr2_9587_s,15,2236,114,14,2236,113
UCEs,chr2_9711_s,15,2637,661,14,2637,603
UCEs,chr3_11164_s,14,2262,433,13,2262,382
UCEs,chr3_11795_s,15,2289,198,14,2289,177
UCEs,chr3_11854_s,14,2355,385,13,2355,327
UCEs,chr3_1249_s,15,2676,726,14,2676,667
UCEs,chr3_1275_s,15,2323,421,14,2323,389
UCEs,chr3_1282_s,15,3970,562,14,3970,496
UCEs,chr3_13240_s,13,2934,263,12,2934,236
UCEs,chr3_13259_s,14,5797,520,13,5797,490
UCEs,chr3_13268_s,15,2363,492,14,2363,420
UCEs,chr3_13319_s,15,2683,488,14,2683,429
UCEs,chr3_13359_s,14,2392,379,13,2392,340
UCEs,chr3_13442_s,15,2410,490,14,2410,471
UCEs,chr3_13462_s,15,2344,419,14,2344,374
UCEs,chr3_1358_s,14,2709,969,13,2709,914
UCEs,chr3_13775_s,15,2246,299,14,2246,265
UCEs,chr3_13900_s,14,2358,474,13,2358,409
UCEs,chr3_14013_s,14,2449,577,13,2449,523
UCEs,chr3_14110_s,15,2526,413,14,2526,344
UCEs,chr3_14113_s,15,2871,677,14,2871,597
UCEs,chr3_14118_s,15,2513,384,14,2513,350
UCEs,chr3_14124_s,14,2621,512,13,2621,471
UCEs,chr3_14134_s,15,2310,416,14,2310,356
UCEs,chr3_14142_s,14,2885,569,13,2885,501
UCEs,chr3_14481_s,14,2352,428,13,2352,389
UCEs,chr3_14486_s,15,2421,441,14,2421,402
UCEs,chr3_14507_s,15,3504,361,14,3504,315
UCEs,chr3_15332_s,15,2324,452,14,2324,403
UCEs,chr3_15388_s,15,2287,369,14,2287,326
UCEs,chr3_15480_s,15,2516,490,14,2516,456
UCEs,chr3_16077_s,14,5008,757,13,5008,691
UCEs,chr3_16263_s,14,2572,354,13,2572,332
UCEs,chr3_16816_s,14,1642,94,13,1642,93
UCEs,chr3_16852_s,15,2230,328,14,2230,279
UCEs,chr3_16971_s,15,2500,376,14,2500,353
UCEs,chr3_17431_s,14,2272,268,13,2272,258
UCEs,chr3_17448_s,15,2764,619,14,2764,568
UCEs,chr3_17492_s,14,2686,317,13,2686,300
UCEs,chr3_17609_s,15,2292,327,14,2292,303
UCEs,chr3_17616_s,14,3126,688,13,3126,651
UCEs,chr3_17623_s,15,2387,452,14,2387,393
UCEs,chr3_17628_s,15,2608,421,14,2608,407
UCEs,chr3_17666_s,15,2501,479,14,2501,446
UCEs,chr3_17699_s,15,2211,209,14,2211,192
UCEs,chr3_17712_s,15,2225,302,14,2225,272
UCEs,chr3_17720_s,13,2434,326,12,2434,300
UCEs,chr3_17721_s,15,2377,333,14,2377,300
UCEs,chr3_17735_s,15,2339,490,14,2339,449
UCEs,chr3_17752_s,15,3088,544,14,3088,512
UCEs,chr3_17769_s,14,2424,184,13,2424,177
UCEs,chr3_17781_s,15,2282,349,14,2282,320
UCEs,chr3_17792_s,14,2265,315,13,2265,302
UCEs,chr3_17851_s,15,3502,539,14,3502,465
UCEs,chr3_17858_s,15,2242,398,14,2242,374
UCEs,chr3_17860_s,15,2368,265,14,2368,252
UCEs,chr3_17885_s,15,2326,542,14,2326,498
UCEs,chr3_17991_s,14,2350,474,13,2350,426
UCEs,chr3_18121_s,15,2226,338,14,2226,307
UCEs,chr3_18256_s,14,2273,339,13,2273,303
UCEs,chr3_18421_s,15,2900,473,14,2900,445
UCEs,chr3_186_s,14,3123,614,13,3123,594
UCEs,chr3_18767_s,15,2217,256,14,2217,225
UCEs,chr3_187_s,15,3131,437,14,3131,388
UCEs,chr3_188_s,15,2200,290,14,2200,271
UCEs,chr3_18928_s,14,2393,430,13,2393,381
UCEs,chr3_18940_s,15,2372,416,14,2372,364
UCEs,chr3_196_s,15,2529,448,14,2529,416
UCEs,chr3_19938_s,15,2277,325,14,2277,286
UCEs,chr3_19997_s,15,2372,362,14,2372,337
UCEs,chr3_20013_s,15,2318,314,14,2318,287
UCEs,chr3_204_s,14,3461,599,13,3461,548
UCEs,chr3_20620_s,15,2535,670,14,2535,618
UCEs,chr3_209_s,15,2621,348,14,2621,333
UCEs,chr3_21165_s,15,2525,472,14,2525,424
UCEs,chr3_21172_s,14,2340,352,13,2340,337
UCEs,chr3_211_s,15,2240,262,14,2240,255
UCEs,chr3_21510_s,14,2388,398,13,2388,357
UCEs,chr3_21516_s,15,2215,156,14,2215,142
UCEs,chr3_21531_s,15,2265,312,14,2265,297
UCEs,chr3_21533_s,15,2249,354,14,2249,335
UCEs,chr3_21535_s,15,2249,172,14,2249,170
UCEs,chr3_21547_s,15,2306,250,14,2306,231
UCEs,chr3_21549_s,15,2329,370,14,2329,345
UCEs,chr3_21562_s,15,2242,364,14,2242,359
UCEs,chr3_21577_s,15,2240,174,14,2240,170
UCEs,chr3_21798_s,15,2483,196,14,2483,188
UCEs,chr3_21826_s,14,2547,536,13,2547,471
UCEs,chr3_21930_s,15,2735,467,14,2735,427
UCEs,chr3_21949_s,15,2350,313,14,2350,294
UCEs,chr3_21951_s,13,2376,258,12,2376,244
UCEs,chr3_21994_s,15,2416,416,14,2416,387
UCEs,chr3_21999_s,15,2851,514,14,2851,447
UCEs,chr3_226_s,15,2305,318,14,2305,270
UCEs,chr3_22779_s,15,2354,317,14,2354,296
UCEs,chr3_22943_s,15,2352,384,14,2352,352
UCEs,chr3_22983_s,14,2454,416,13,2454,385
UCEs,chr3_23042_s,14,2411,381,13,2411,348
UCEs,chr3_23321_s,14,2279,338,13,2279,309
UCEs,chr3_23532_s,14,3117,541,13,3117,510
UCEs,chr3_23549_s,14,2494,470,13,2494,439
UCEs,chr3_23724_s,15,2302,221,14,2302,211
UCEs,chr3_245_s,15,5185,752,14,5185,703
UCEs,chr3_24750_s,14,2338,360,13,2338,340
UCEs,chr3_24787_s,14,2469,607,13,2469,525
UCEs,chr3_24860_s,15,2706,566,14,2706,503
UCEs,chr3_24921_s,14,2847,462,13,2847,439
UCEs,chr3_24926_s,15,2415,334,14,2415,321
UCEs,chr3_25095_s,14,2523,622,13,2523,596
UCEs,chr3_25156_s,15,2382,434,14,2382,381
UCEs,chr3_2726_s,14,2848,802,13,2848,750
UCEs,chr3_2728_s,14,2540,514,13,2540,447
UCEs,chr3_2733_s,14,2407,465,13,2407,413
UCEs,chr3_2737_s,15,2482,527,14,2482,470
UCEs,chr3_2740_s,15,2401,333,14,2401,302
UCEs,chr3_2742_s,15,2614,401,14,2614,366
UCEs,chr3_2745_s,14,2405,354,13,2405,298
UCEs,chr3_281_s,15,2301,447,14,2301,410
UCEs,chr3_2978_s,14,3281,542,13,3281,495
UCEs,chr3_2981_s,15,3614,665,14,3614,624
UCEs,chr3_2999_s,15,3191,623,14,3191,568
UCEs,chr3_300_s,15,2264,367,14,2264,362
UCEs,chr3_3016_s,14,3568,757,13,3568,729
UCEs,chr3_3099_s,14,2514,533,13,2514,453
UCEs,chr3_3107_s,15,2400,443,14,2400,417
UCEs,chr3_3109_s,14,3924,827,13,3924,825
UCEs,chr3_3158_s,15,2808,719,14,2808,668
UCEs,chr3_3174_s,14,2345,546,13,2345,494
UCEs,chr3_3177_s,15,2417,297,14,2417,275
UCEs,chr3_3244_s,15,2645,577,14,2645,514
UCEs,chr3_3247_s,15,2295,383,14,2295,327
UCEs,chr3_3298_s,15,3756,779,14,3756,719
UCEs,chr3_338_s,14,3332,412,13,3332,381
UCEs,chr3_349_s,15,3047,606,14,3047,569
UCEs,chr3_351_s,15,3110,701,14,3110,641
UCEs,chr3_353_s,15,3298,402,14,3298,369
UCEs,chr3_360_s,15,2272,309,14,2272,269
UCEs,chr3_3780_s,14,2214,169,13,2214,165
UCEs,chr3_378_s,15,2242,212,14,2242,207
UCEs,chr3_388_s,14,2374,365,13,2374,322
UCEs,chr3_451_s,14,2655,398,13,2655,372
UCEs,chr3_454_s,15,3172,357,14,3172,321
UCEs,chr3_457_s,15,2750,421,14,2750,398
UCEs,chr3_474_s,14,2468,421,13,2468,357
UCEs,chr3_476_s,14,2332,331,13,2332,282
UCEs,chr3_491_s,14,2988,453,13,2988,404
UCEs,chr3_509_s,14,3246,579,13,3246,547
UCEs,chr3_5447_s,15,2489,442,14,2489,391
UCEs,chr3_544_s,14,2882,404,13,2882,369
UCEs,chr3_5450_s,15,3603,583,14,3603,521
UCEs,chr3_5455_s,14,2897,736,13,2897,722
UCEs,chr3_5470_s,15,2516,331,14,2516,288
UCEs,chr3_5478_s,15,2334,267,14,2334,259
UCEs,chr3_5514_s,14,2486,385,13,2486,353
UCEs,chr3_5519_s,15,2883,586,14,2883,577
UCEs,chr3_5520_s,15,2282,364,14,2282,345
UCEs,chr3_5522_s,15,2448,385,14,2448,377
UCEs,chr3_5529_s,15,2349,373,14,2349,351
UCEs,chr3_5533_s,15,5819,885,14,5819,853
UCEs,chr3_5536_s,13,2229,319,12,2229,286
UCEs,chr3_5552_s,14,2483,523,13,2483,467
UCEs,chr3_5553_s,14,2564,404,13,2564,361
UCEs,chr3_5556_s,15,3549,691,14,3549,635
UCEs,chr3_5577_s,15,3581,535,14,3581,498
UCEs,chr3_5587_s,14,2317,490,13,2317,418
UCEs,chr3_5601_s,15,2465,432,14,2465,401
UCEs,chr3_5605_s,15,2402,444,14,2402,421
UCEs,chr3_5644_s,15,2256,341,14,2256,295
UCEs,chr3_5691_s,13,2632,423,12,2632,383
UCEs,chr3_5751_s,14,2871,465,13,2871,434
UCEs,chr3_5766_s,15,2436,498,14,2436,447
UCEs,chr3_5768_s,14,3619,656,13,3619,620
UCEs,chr3_5776_s,14,3080,555,13,3080,526
UCEs,chr3_5777_s,14,2418,422,13,2418,394
UCEs,chr3_5785_s,14,3095,602,13,3095,578
UCEs,chr3_5801_s,14,2239,236,13,2239,222
UCEs,chr3_5815_s,15,3651,415,14,3651,369
UCEs,chr3_5845_s,15,2981,534,14,2981,477
UCEs,chr3_5848_s,15,2533,505,14,2533,444
UCEs,chr3_5854_s,15,2502,447,14,2502,404
UCEs,chr3_5857_s,15,2367,394,14,2367,356
UCEs,chr3_5862_s,14,2728,534,13,2728,481
UCEs,chr3_5873_s,15,2710,572,14,2710,530
UCEs,chr3_5877_s,15,2479,299,14,2479,271
UCEs,chr3_5893_s,15,2257,304,14,2257,277
UCEs,chr3_5894_s,14,2363,310,13,2363,290
UCEs,chr3_5901_s,15,3090,465,14,3090,450
UCEs,chr3_5904_s,15,2267,262,14,2267,245
UCEs,chr3_5918_s,15,2334,423,14,2334,389
UCEs,chr3_5924_s,14,3939,513,13,3939,425
UCEs,chr3_5934_s,15,2280,344,14,2280,301
UCEs,chr3_5939_s,15,2295,513,14,2295,486
UCEs,chr3_6111_s,15,2198,248,14,2198,230
UCEs,chr3_6118_s,15,2195,197,14,2195,197
UCEs,chr3_6119_s,15,2229,211,14,2229,193
UCEs,chr3_6122_s,15,2486,340,14,2486,317
UCEs,chr3_6132_s,14,2318,319,13,2318,291
UCEs,chr3_6178_s,14,2513,599,13,2513,542
UCEs,chr3_6220_s,12,3118,364,11,3118,332
UCEs,chr3_6223_s,15,3198,394,14,3198,372
UCEs,chr3_6231_s,14,2220,220,13,2220,193
UCEs,chr3_6253_s,15,3198,647,14,3198,589
UCEs,chr3_6255_s,15,2418,595,14,2418,564
UCEs,chr3_6268_s,15,2205,334,14,2205,307
UCEs,chr3_6272_s,15,2236,298,14,2236,288
UCEs,chr3_6277_s,15,2308,352,14,2308,315
UCEs,chr3_6280_s,14,2687,538,13,2687,500
UCEs,chr3_6726_s,14,2726,528,13,2726,470
UCEs,chr3_6937_s,14,2383,432,13,2383,390
UCEs,chr3_7126_s,15,2769,639,14,2769,570
UCEs,chr3_7143_s,15,2575,420,14,2575,396
UCEs,chr3_7144_s,15,2273,332,14,2273,314
UCEs,chr3_7145_s,15,2287,331,14,2287,318
UCEs,chr3_7165_s,15,2916,498,14,2916,451
UCEs,chr3_7225_s,15,2382,365,14,2382,344
UCEs,chr3_7235_s,15,2499,431,14,2499,402
UCEs,chr3_7244_s,15,2642,422,14,2642,391
UCEs,chr3_7251_s,15,2321,368,14,2321,335
UCEs,chr3_7259_s,15,3384,588,14,3384,557
UCEs,chr3_7263_s,15,2326,353,14,2326,316
UCEs,chr3_7265_s,15,2245,271,14,2245,258
UCEs,chr3_7268_s,15,2192,185,14,2192,177
UCEs,chr3_7290_s,15,2360,384,14,2360,349
UCEs,chr3_7313_s,15,2239,381,14,2239,365
UCEs,chr3_7394_s,14,2396,364,13,2396,350
UCEs,chr3_7396_s,14,2508,478,13,2508,438
UCEs,chr3_7441_s,14,2400,548,13,2400,471
UCEs,chr3_764_s,15,2609,463,14,2609,408
UCEs,chr3_8194_s,14,2146,256,13,2146,209
UCEs,chr3_8263_s,15,2698,633,14,2698,587
UCEs,chr3_8434_s,15,3267,549,14,3267,484
UCEs,chr3_8473_s,15,2474,420,14,2474,374
UCEs,chr3_8481_s,15,2229,346,14,2229,316
UCEs,chr3_8483_s,15,2306,257,14,2306,241
UCEs,chr3_8484_s,14,2220,262,13,2220,247
UCEs,chr3_8495_s,14,2372,332,13,2372,318
UCEs,chr3_8500_s,14,2497,377,13,2497,362
UCEs,chr3_8503_s,15,2370,451,14,2370,423
UCEs,chr3_8505_s,15,2190,244,14,2190,222
UCEs,chr3_8525_s,15,2321,269,14,2321,236
UCEs,chr3_8530_s,14,3453,573,13,3453,545
UCEs,chr3_8546_s,15,2602,562,14,2602,524
UCEs,chr3_8559_s,15,2759,442,14,2759,438
UCEs,chr3_8560_s,14,2189,197,13,2189,187
UCEs,chr3_8567_s,15,3683,1014,14,3683,927
UCEs,chr3_8616_s,15,2472,497,14,2472,449
UCEs,chr3_8617_s,15,2545,483,14,2545,431
UCEs,chr3_8620_s,15,2727,595,14,2727,550
UCEs,chr3_8621_s,15,2470,466,14,2470,424
UCEs,chr3_8627_s,15,4613,732,14,4613,670
UCEs,chr3_8662_s,14,2177,133,13,2177,126
UCEs,chr3_8678_s,14,2244,313,13,2244,284
UCEs,chr3_8708_s,14,2374,297,13,2374,261
UCEs,chr3_8717_s,14,3317,556,13,3317,528
UCEs,chr3_8722_s,15,2353,369,14,2353,358
UCEs,chr3_8747_s,14,2597,407,13,2597,372
UCEs,chr3_8773_s,15,2472,638,14,2472,600
UCEs,chr3_8778_s,15,4061,424,14,4061,378
UCEs,chr3_8781_s,15,2451,318,14,2451,297
UCEs,chr3_8789_s,14,2374,484,13,2374,437
UCEs,chr3_8795_s,15,2258,318,14,2258,312
UCEs,chr3_8805_s,15,2669,617,14,2669,550
UCEs,chr3_8843_s,15,2230,272,14,2230,272
UCEs,chr3_8849_s,15,2907,619,14,2907,585
UCEs,chr3_8855_s,15,2494,518,14,2494,474
UCEs,chr3_8878_s,15,2877,380,14,2877,377
UCEs,chr3_8881_s,14,2468,470,13,2468,434
UCEs,chr3_8894_s,15,2508,447,14,2508,422
UCEs,chr3_8903_s,15,2210,315,14,2210,304
UCEs,chr3_8937_s,14,2395,391,13,2395,347
UCEs,chr3_8952_s,15,2166,358,14,2166,326
UCEs,chr3_8960_s,15,3122,575,14,3122,554
UCEs,chr3_8961_s,14,2490,411,13,2490,383
UCEs,chr3_8964_s,14,5300,875,13,5300,782
UCEs,chr3_8984_s,15,2234,347,14,2234,315
UCEs,chr3_9001_s,15,2318,465,14,2318,442
UCEs,chr3_9003_s,14,2883,546,13,2883,496
UCEs,chr3_9007_s,14,2861,548,13,2861,490
UCEs,chr3_9015_s,14,2278,410,13,2278,371
UCEs,chr3_9017_s,14,2292,319,13,2292,285
UCEs,chr3_9018_s,15,2243,294,14,2243,270
UCEs,chr3_9020_s,15,2338,284,14,2338,248
UCEs,chr3_9021_s,15,2203,214,14,2203,192
UCEs,chr3_9024_s,15,2246,88,14,2246,83
UCEs,chr3_9030_s,14,2319,185,13,2319,168
UCEs,chr3_9034_s,15,2213,236,14,2213,214
UCEs,chr3_9038_s,15,3021,490,14,3021,446
UCEs,chr3_9039_s,15,2310,445,14,2310,356
UCEs,chr3_9089_s,15,2443,284,14,2443,256
UCEs,chr3_9129_s,14,3722,608,13,3722,574
UCEs,chr3_9140_s,13,2606,298,12,2606,261
UCEs,chr3_9167_s,15,2479,552,14,2479,533
UCEs,chr3_9171_s,15,2483,437,14,2483,415
