TYPE,GENE,NTAX,ALEN,NPIP,NTAX_nogallus,ALEN_nogallus,NPIP_nogallus
introns,cds4716_intron2,14,1395,311,13,1395,279
introns,cds4720_intron2,14,13453,3001,13,13453,2715
introns,cds4723_intron1,14,17060,3760,13,17060,3405
introns,cds4724_intron8,14,1995,481,13,1995,418
introns,cds4725_intron2,15,2263,572,14,2263,519
introns,cds4736_intron3,14,4651,933,13,4651,801
introns,cds4741_intron2,15,2852,712,14,2852,644
introns,cds4747_intron8,14,23532,4563,13,23532,4127
introns,cds4749_intron3,15,2241,497,14,2241,445
introns,cds4750_intron1,15,4133,1033,14,4133,927
introns,cds475_intron15,15,13265,2825,14,13265,2508
introns,cds4767_intron2,15,3839,681,14,3839,605
introns,cds476_intron2,15,11449,3229,14,11449,2931
introns,cds4771_intron5,15,4227,992,14,4227,884
introns,cds4777_intron10,15,4043,891,14,4043,806
introns,cds477_intron1,15,7851,1937,14,7851,1744
introns,cds478_intron3,14,3605,1020,13,3605,904
introns,cds4796_intron3,14,17117,1640,13,17117,1374
introns,cds479_intron3,14,3585,752,13,3585,652
introns,cds4805_intron3,15,1436,325,14,1436,292
introns,cds4807_intron4,14,3965,815,13,3965,715
introns,cds4810_intron9,15,4283,979,14,4283,895
introns,cds4811_intron1,14,10700,2686,13,10700,2613
introns,cds4812_intron1,14,10705,2678,13,10705,2612
introns,cds4816_intron4,14,4020,874,13,4020,798
introns,cds4821_intron4,15,980,302,14,980,292
introns,cds4823_intron3,15,826,229,14,826,200
introns,cds4827_intron2,15,3846,849,14,3846,791
introns,cds482_intron5,15,2737,587,14,2737,511
introns,cds4830_intron2,14,7628,1613,13,7628,1455
introns,cds4832_intron2,14,1257,289,13,1257,281
introns,cds483_intron3,14,22137,3937,13,22137,3545
introns,cds4840_intron16,15,2658,564,14,2658,521
introns,cds484_intron1,14,32033,6362,13,32033,5659
introns,cds4866_intron8,15,1789,373,14,1789,327
introns,cds4867_intron23,15,2366,523,14,2366,471
introns,cds4869_intron2,14,11317,2203,13,11317,1997
introns,cds4879_intron5,15,1826,373,14,1826,331
introns,cds4883_intron10,15,1433,398,14,1433,373
introns,cds488_intron2,15,1148,230,14,1148,206
introns,cds4895_intron3,15,1794,406,14,1794,368
introns,cds4896_intron2,15,1632,368,14,1632,318
introns,cds4897_intron3,14,7442,1380,13,7442,1263
introns,cds4898_intron2,14,4573,886,13,4573,788
introns,cds4904_intron2,15,9432,1904,14,9432,1792
introns,cds4905_intron12,15,1684,414,14,1684,376
introns,cds4925_intron1,14,5280,1318,13,5280,1198
introns,cds4931_intron1,15,417,105,14,417,94
introns,cds4942_intron4,14,4260,867,13,4260,754
introns,cds4943_intron2,15,16050,3058,14,16050,2735
introns,cds4944_intron10,15,5529,935,14,5529,840
introns,cds4955_intron8,14,18792,4229,13,18792,3783
introns,cds4971_intron1,14,27126,6020,13,27126,5377
introns,cds4972_intron1,14,15948,3342,13,15948,2987
introns,cds4976_intron3,15,2325,528,14,2325,512
introns,cds4984_intron1,14,3999,910,13,3999,807
introns,cds4998_intron3,14,3649,801,13,3649,718
introns,cds5005_intron5,15,2901,563,14,2901,500
introns,cds5014_intron3,15,3999,990,14,3999,899
introns,cds5016_intron1,15,6627,1472,14,6627,1305
introns,cds501_intron15,15,2538,555,14,2538,516
introns,cds5025_intron2,14,27293,5118,13,27293,4638
introns,cds5029_intron5,15,1469,398,14,1469,363
introns,cds502_intron2,15,1443,334,14,1443,290
introns,cds5033_intron1,15,3575,762,14,3575,687
introns,cds5037_intron3,15,2127,486,14,2127,436
introns,cds503_intron6,15,3970,1098,14,3970,985
introns,cds5045_intron3,15,7974,1761,14,7974,1560
introns,cds5046_intron1,14,4005,824,13,4005,733
introns,cds504_intron2,14,33053,7930,13,33053,7246
introns,cds505_intron3,15,7355,1488,14,7355,1317
introns,cds5079_intron11,14,5972,1329,13,5972,1204
introns,cds507_intron4,14,41913,7479,13,41913,6619
introns,cds5085_intron1,15,1934,397,14,1934,361
introns,cds5089_intron2,15,4536,964,14,4536,833
introns,cds5094_intron2,15,2097,389,14,2097,337
introns,cds509_intron1,15,4228,967,14,4228,895
introns,cds510_intron4,15,1442,371,14,1442,351
introns,cds5113_intron1,15,11801,2254,14,11801,1992
introns,cds5115_intron1,15,317,79,14,317,75
introns,cds5130_intron2,14,9271,2286,13,9271,2011
introns,cds5131_intron6,15,7514,1324,14,7514,1185
introns,cds5135_intron6,15,4799,995,14,4799,888
introns,cds5144_intron6,14,2414,521,13,2414,453
introns,cds5147_intron2,14,1323,329,13,1323,292
introns,cds514_intron10,15,1950,551,14,1950,497
introns,cds5151_intron4,14,25606,5324,13,25606,4727
introns,cds5160_intron1,14,14024,3352,13,14024,3030
introns,cds5166_intron3,14,44287,8212,13,44287,7061
introns,cds5169_intron1,14,1135,290,13,1135,265
introns,cds516_intron1,15,2218,486,14,2218,426
introns,cds5170_intron2,15,1833,588,14,1833,533
introns,cds5171_intron3,14,7605,1576,13,7605,1401
introns,cds5173_intron5,15,2307,386,14,2307,335
introns,cds517_intron1,14,6232,1342,13,6232,1191
introns,cds5185_intron4,15,3178,653,14,3178,604
introns,cds5193_intron2,14,7335,1164,13,7335,1005
introns,cds5201_intron1,15,4694,1206,14,4694,1056
introns,cds5202_intron6,15,2439,446,14,2439,403
introns,cds5213_intron3,15,1266,320,14,1266,290
introns,cds5222_intron1,14,29782,5857,13,29782,5109
introns,cds5224_intron9,14,36074,7175,13,36074,6361
introns,cds5231_intron3,15,1047,265,14,1047,236
introns,cds5236_intron5,15,938,231,14,938,202
introns,cds5246_intron2,15,1211,277,14,1211,238
introns,cds5249_intron4,14,2154,392,13,2154,325
introns,cds524_intron3,15,1044,251,14,1044,242
introns,cds5262_intron4,15,4690,1171,14,4690,1050
introns,cds5270_intron12,14,7973,1940,13,7973,1746
introns,cds5272_intron5,15,1525,466,14,1525,448
introns,cds527_intron6,15,2545,485,14,2545,429
introns,cds5281_intron2,14,11610,2557,13,11610,2268
introns,cds5283_intron7,14,41473,8589,13,41473,7436
introns,cds5286_intron1,14,10274,2439,13,10274,2232
introns,cds5288_intron1,15,911,223,14,911,200
introns,cds528_intron1,15,1952,519,14,1952,478
introns,cds5293_intron2,14,21396,3663,13,21396,3276
introns,cds5298_intron4,15,2363,547,14,2363,475
introns,cds5309_intron6,14,34488,5943,13,34488,5186
introns,cds5310_intron4,15,1943,378,14,1943,327
introns,cds5315_intron3,14,13498,2667,13,13498,2364
introns,cds5317_intron2,14,5904,1493,13,5904,1357
introns,cds5323_intron8,14,2424,475,13,2424,444
introns,cds5339_intron2,14,5606,1090,13,5606,974
introns,cds5341_intron2,15,3206,626,14,3206,577
introns,cds5342_intron2,15,10411,2473,14,10411,2223
introns,cds5344_intron8,15,3872,784,14,3872,687
introns,cds534_intron3,15,6020,1384,14,6020,1253
introns,cds5352_intron3,14,21185,4488,13,21185,3988
introns,cds5360_intron5,15,5357,1149,14,5357,1044
introns,cds5361_intron5,15,5585,1474,14,5585,1332
introns,cds5376_intron3,14,5473,1015,13,5473,897
introns,cds5378_intron3,15,2525,455,14,2525,401
introns,cds5380_intron3,14,17171,3499,13,17171,3106
introns,cds5381_intron6,15,4260,932,14,4260,839
introns,cds5388_intron3,15,431,116,14,431,105
introns,cds5392_intron4,15,7750,1575,14,7750,1438
introns,cds5405_intron5,14,1504,357,13,1504,348
introns,cds5410_intron3,14,4381,1174,13,4381,1053
introns,cds5413_intron2,14,17614,4376,13,17614,3902
introns,cds5415_intron9,15,4837,1116,14,4837,992
introns,cds5436_intron1,14,29848,5684,13,29848,5023
introns,cds5437_intron2,14,27940,5792,13,27940,5218
introns,cds5456_intron1,14,15785,3834,13,15785,3462
introns,cds5457_intron1,14,2338,674,13,2338,613
introns,cds545_intron1,14,5685,1200,13,5685,1069
introns,cds5467_intron1,15,1670,374,14,1670,328
introns,cds5472_intron4,15,951,221,14,951,196
introns,cds5485_intron1,15,2197,627,14,2197,600
introns,cds5487_intron4,15,2043,345,14,2043,302
introns,cds54_intron3,14,12680,3020,13,12680,2763
introns,cds5523_intron1,15,3751,876,14,3751,782
introns,cds5529_intron1,14,8169,2040,13,8169,1801
introns,cds552_intron3,15,1749,387,14,1749,358
introns,cds5535_intron2,14,36876,7776,13,36876,6899
introns,cds553_intron5,15,5821,1445,14,5821,1325
introns,cds554_intron8,14,27069,4935,13,27069,4421
introns,cds5558_intron1,14,2833,644,13,2833,581
introns,cds5563_intron4,15,561,91,14,561,83
introns,cds5566_intron4,14,5769,965,13,5769,856
introns,cds5580_intron1,14,16503,3196,13,16503,2829
introns,cds5595_intron3,15,11105,2563,14,11105,2324
introns,cds55_intron5,14,1892,525,13,1892,479
introns,cds5600_intron2,14,6859,1518,13,6859,1442
introns,cds5608_intron8,14,11309,2226,13,11309,2059
introns,cds5619_intron3,15,980,212,14,980,167
introns,cds561_intron3,15,1436,351,14,1436,321
introns,cds5620_intron5,15,2726,669,14,2726,622
introns,cds5621_intron5,14,9918,2128,13,9918,1896
introns,cds5625_intron2,14,3918,844,13,3918,786
introns,cds5628_intron9,15,2869,483,14,2869,421
introns,cds5632_intron1,15,6310,1433,14,6310,1248
introns,cds5645_intron2,14,1216,242,13,1216,230
introns,cds5647_intron1,14,15714,3391,13,15714,3048
introns,cds5649_intron1,15,4095,881,14,4095,791
introns,cds564_intron1,14,4097,913,13,4097,805
introns,cds5650_intron2,15,12501,2924,14,12501,2645
introns,cds5652_intron7,14,5082,1401,13,5082,1280
introns,cds5655_intron1,15,2297,567,14,2297,513
introns,cds5657_intron1,14,9404,1896,13,9404,1686
introns,cds5658_intron1,14,16873,4289,13,16873,3822
introns,cds565_intron9,15,1881,506,14,1881,464
introns,cds5669_intron4,15,8203,1618,14,8203,1474
introns,cds5674_intron4,15,2162,507,14,2162,470
introns,cds5678_intron2,15,1479,247,14,1479,227
introns,cds5682_intron3,14,3011,895,13,3011,829
introns,cds5685_intron9,15,4528,1020,14,4528,929
introns,cds5697_intron2,14,24155,4737,13,24155,4261
introns,cds56_intron4,15,1926,490,14,1926,481
introns,cds5714_intron10,14,5421,1188,13,5421,1046
introns,cds5718_intron1,15,2519,692,14,2519,635
introns,cds5719_intron1,15,2546,546,14,2546,480
introns,cds5727_intron4,15,1434,303,14,1434,266
introns,cds5735_intron5,14,6871,1516,13,6871,1363
introns,cds5738_intron9,14,4596,1245,13,4596,1109
introns,cds573_intron2,14,6001,1404,13,6001,1283
introns,cds5742_intron2,15,4977,1063,14,4977,940
introns,cds5743_intron4,15,2153,571,14,2153,526
introns,cds5750_intron6,15,1629,439,14,1629,379
introns,cds5753_intron3,15,2383,513,14,2383,465
introns,cds5765_intron1,15,7422,1835,14,7422,1625
introns,cds5766_intron3,14,9619,2264,13,9619,2052
introns,cds5767_intron2,15,12624,2620,14,12624,2350
introns,cds5768_intron6,15,4423,791,14,4423,721
introns,cds5776_intron3,14,9545,2004,13,9545,1771
introns,cds5789_intron1,14,7067,1712,13,7067,1496
introns,cds5791_intron1,15,624,128,14,624,115
introns,cds5794_intron2,14,1475,261,13,1475,232
introns,cds5795_intron2,14,5489,806,13,5489,719
introns,cds5799_intron2,14,4598,925,13,4598,860
introns,cds579_intron2,14,1182,335,13,1182,290
introns,cds5802_intron4,14,2412,432,13,2412,376
introns,cds5804_intron7,14,7618,1464,13,7618,1292
introns,cds5806_intron1,14,5286,1348,13,5286,1201
introns,cds5808_intron2,14,2892,628,13,2892,575
introns,cds5809_intron3,14,8474,1394,13,8474,1223
introns,cds5814_intron5,14,2509,600,13,2509,534
introns,cds5823_intron5,14,13349,2663,13,13349,2347
introns,cds5829_intron5,14,7507,1313,13,7507,1141
introns,cds582_intron2,15,1655,378,14,1655,328
introns,cds5839_intron1,15,8766,1828,14,8766,1641
introns,cds5849_intron12,15,1782,387,14,1782,345
introns,cds584_intron1,14,15347,2776,13,15347,2528
introns,cds5850_intron6,15,2147,544,14,2147,497
introns,cds5855_intron4,14,9093,1835,13,9093,1678
introns,cds5872_intron1,15,2060,586,14,2060,522
introns,cds5889_intron3,14,16091,4026,13,16091,3522
introns,cds5896_intron2,14,22932,4035,13,22932,3639
introns,cds5903_intron2,15,3566,737,14,3566,663
introns,cds5907_intron2,15,5611,1334,14,5611,1189
introns,cds5908_intron3,15,1856,342,14,1856,303
introns,cds5948_intron9,14,2423,525,13,2423,471
introns,cds5953_intron2,14,1038,283,13,1038,256
introns,cds5956_intron3,14,469,181,13,469,170
introns,cds5965_intron2,14,14436,3961,13,14436,3499
introns,cds5966_intron2,15,4411,887,14,4411,805
introns,cds5968_intron12,14,10456,1847,13,10456,1633
introns,cds5973_intron1,14,22681,4528,13,22681,4106
introns,cds5978_intron1,14,1475,378,13,1475,335
introns,cds5987_intron2,15,6324,1356,14,6324,1201
introns,cds5998_intron1,15,602,37,14,602,36
introns,cds6004_intron4,15,1636,328,14,1636,294
introns,cds6009_intron7,15,2699,701,14,2699,617
introns,cds6033_intron2,15,12433,2448,14,12433,2207
introns,cds6035_intron3,15,3041,650,14,3041,584
introns,cds6038_intron2,14,23563,5537,13,23563,4848
introns,cds6039_intron2,15,6504,1450,14,6504,1288
introns,cds6043_intron3,14,17038,3192,13,17038,2847
introns,cds6045_intron8,14,22834,4920,13,22834,4381
introns,cds6048_intron1,14,4962,1117,13,4962,1022
introns,cds6051_intron1,14,8491,2082,13,8491,1887
introns,cds6056_intron8,14,2316,493,13,2316,442
introns,cds6058_intron2,15,3513,675,14,3513,625
introns,cds6073_intron4,15,6408,1468,14,6408,1243
introns,cds6085_intron7,15,2668,602,14,2668,551
introns,cds6087_intron6,15,3668,752,14,3668,671
introns,cds6088_intron3,15,2544,653,14,2544,599
introns,cds6089_intron2,15,1085,185,14,1085,161
introns,cds608_intron1,14,14371,2763,13,14371,2504
introns,cds6092_intron13,14,29053,5443,13,29053,4884
introns,cds6099_intron2,14,2716,697,13,2716,623
introns,cds6101_intron3,15,956,255,14,956,218
introns,cds6102_intron5,15,1341,357,14,1341,315
introns,cds6105_intron5,14,6004,1467,13,6004,1337
introns,cds6106_intron1,15,2613,684,14,2613,597
introns,cds6108_intron4,14,3708,758,13,3708,709
introns,cds6114_intron1,14,22039,4176,13,22039,3703
introns,cds6128_intron1,15,4089,1207,14,4089,1097
introns,cds6130_intron2,15,4312,822,14,4312,728
introns,cds6138_intron4,15,934,318,14,934,264
introns,cds6140_intron1,14,27949,5673,13,27949,5212
introns,cds6142_intron4,14,8439,2065,13,8439,1887
introns,cds6152_intron2,14,1940,446,13,1940,396
introns,cds6154_intron3,14,2154,494,13,2154,414
introns,cds6155_intron3,15,1641,368,14,1641,331
introns,cds6157_intron4,15,1498,418,14,1498,384
introns,cds6159_intron5,15,1048,259,14,1048,229
introns,cds615_intron2,14,7962,1591,13,7962,1410
introns,cds6162_intron3,15,3793,826,14,3793,761
introns,cds6167_intron1,15,3542,772,14,3542,657
introns,cds6170_intron5,15,1862,437,14,1862,394
introns,cds6172_intron2,14,3927,964,13,3927,861
introns,cds6174_intron4,14,2083,422,13,2083,371
introns,cds6175_intron4,15,1988,401,14,1988,363
introns,cds6186_intron5,14,6971,1298,13,6971,1228
introns,cds6190_intron12,15,3686,993,14,3686,870
introns,cds6193_intron4,14,7558,2010,13,7558,1797
introns,cds6200_intron4,14,2705,620,13,2705,549
introns,cds6210_intron1,14,4874,1070,13,4874,973
introns,cds6218_intron15,15,3380,657,14,3380,599
introns,cds6223_intron5,15,2891,829,14,2891,746
introns,cds6224_intron2,14,4844,1397,13,4844,1239
introns,cds6229_intron6,14,5949,1198,13,5949,1071
introns,cds6233_intron5,15,3270,666,14,3270,595
introns,cds6256_intron1,15,1086,315,14,1086,271
introns,cds6265_intron1,15,1354,363,14,1354,340
introns,cds6272_intron2,15,1496,389,14,1496,351
introns,cds6275_intron1,15,2399,727,14,2399,692
introns,cds6279_intron6,15,1547,386,14,1547,331
introns,cds627_intron6,14,7631,1865,13,7631,1644
introns,cds6282_intron2,14,3714,776,13,3714,689
introns,cds6286_intron6,15,1853,427,14,1853,391
introns,cds6293_intron5,15,737,188,14,737,170
introns,cds6303_intron1,14,6026,1422,13,6026,1294
introns,cds6307_intron3,14,7022,1561,13,7022,1426
introns,cds6308_intron5,14,15114,3295,13,15114,2956
introns,cds6313_intron2,14,9494,2620,13,9494,2485
introns,cds6318_intron1,14,11096,2302,13,11096,2030
introns,cds6319_intron2,15,6994,1521,14,6994,1336
introns,cds6331_intron2,15,1020,243,14,1020,217
introns,cds6333_intron3,15,4601,1006,14,4601,935
introns,cds6347_intron1,14,11780,2054,13,11780,1830
introns,cds6349_intron2,15,6259,1231,14,6259,1088
introns,cds6350_intron3,15,2406,505,14,2406,450
introns,cds6351_intron8,14,11422,2530,13,11422,2237
introns,cds6360_intron1,14,5526,1067,13,5526,935
introns,cds6366_intron4,15,4331,741,14,4331,637
introns,cds6367_intron2,15,1868,505,14,1868,446
introns,cds6369_intron4,15,2701,682,14,2701,609
introns,cds6382_intron4,14,8097,1989,13,8097,1764
introns,cds6383_intron2,15,2378,545,14,2378,483
introns,cds6394_intron6,14,13337,3090,13,13337,2724
introns,cds6398_intron2,14,40054,8085,13,40054,7237
introns,cds6406_intron1,14,37963,9077,13,37963,8099
introns,cds6413_intron1,14,41006,7770,13,41006,6936
introns,cds6420_intron4,15,5574,1207,14,5574,1094
introns,cds6421_intron1,14,9745,2332,13,9745,2074
introns,cds6428_intron1,14,7089,1713,13,7089,1552
introns,cds6429_intron1,14,38214,7615,13,38214,6831
introns,cds6430_intron2,14,10016,2127,13,10016,1900
introns,cds6431_intron1,14,11889,2999,13,11889,2655
introns,cds6438_intron1,14,9289,2337,13,9289,2093
introns,cds6453_intron1,14,12117,2280,13,12117,2029
introns,cds6462_intron1,14,30834,6787,13,30834,6129
introns,cds6463_intron1,14,16492,2652,13,16492,2332
introns,cds6467_intron4,15,965,293,14,965,282
introns,cds647_intron1,14,6722,1386,13,6722,1220
introns,cds6480_intron1,14,3823,861,13,3823,754
introns,cds6481_intron1,15,7093,1424,14,7093,1233
introns,cds6482_intron2,15,1308,356,14,1308,324
introns,cds6483_intron1,14,4723,938,13,4723,823
introns,cds6486_intron2,15,2251,717,14,2251,630
introns,cds6487_intron4,15,3027,745,14,3027,667
introns,cds6488_intron1,14,13827,3453,13,13827,3143
introns,cds6497_intron5,15,2569,514,14,2569,453
introns,cds6500_intron1,14,4528,943,13,4528,882
introns,cds6523_intron1,14,1328,280,13,1328,243
introns,cds6525_intron1,14,897,240,13,897,212
introns,cds6526_intron15,14,2864,732,13,2864,645
introns,cds6527_intron3,15,4515,1100,14,4515,995
introns,cds6528_intron13,14,2004,550,13,2004,514
introns,cds6531_intron4,15,4521,1106,14,4521,1003
introns,cds6540_intron1,14,1328,280,13,1328,243
introns,cds6548_intron2,15,1983,372,14,1983,347
introns,cds6551_intron1,14,1127,238,13,1127,217
introns,cds6556_intron3,15,761,241,14,761,213
introns,cds6564_intron7,14,6082,1510,13,6082,1368
introns,cds6570_intron3,14,3253,673,13,3253,650
introns,cds6571_intron4,15,3963,885,14,3963,786
introns,cds6572_intron4,14,8015,1721,13,8015,1565
introns,cds6575_intron6,14,12393,2507,13,12393,2228
introns,cds6580_intron7,15,11734,2333,14,11734,2160
introns,cds6599_intron1,14,7689,1814,13,7689,1619
introns,cds6601_intron1,14,10245,2590,13,10245,2301
introns,cds6605_intron2,15,1176,148,14,1176,123
introns,cds6611_intron2,14,5704,1174,13,5704,1107
introns,cds6613_intron1,14,4313,1166,13,4313,1111
introns,cds6628_intron4,15,3989,913,14,3989,816
introns,cds6629_intron2,14,2001,397,13,2001,395
introns,cds6666_intron3,15,933,286,14,933,274
introns,cds666_intron5,14,3520,808,13,3520,708
introns,cds6679_intron12,14,2457,557,13,2457,500
introns,cds6681_intron14,15,4677,945,14,4677,876
introns,cds6682_intron1,14,5328,1331,13,5328,1259
introns,cds6697_intron5,15,3912,912,14,3912,809
introns,cds6704_intron2,14,28453,6390,13,28453,5622
introns,cds6716_intron4,15,4015,803,14,4015,733
introns,cds6718_intron3,14,11127,2245,13,11127,1958
introns,cds6719_intron2,14,9607,2273,13,9607,2021
introns,cds6723_intron1,15,1842,457,14,1842,402
introns,cds6724_intron1,14,5023,1074,13,5023,958
introns,cds6728_intron8,15,3578,773,14,3578,696
introns,cds6729_intron1,14,5164,1208,13,5164,1064
introns,cds6732_intron17,14,6167,1440,13,6167,1281
introns,cds6734_intron2,15,5070,1037,14,5070,928
introns,cds673_intron2,14,4248,924,13,4248,860
introns,cds6743_intron6,15,4109,865,14,4109,804
introns,cds6747_intron3,14,7463,2184,13,7463,2007
introns,cds6749_intron9,14,4582,857,13,4582,742
introns,cds6753_intron3,14,17144,3377,13,17144,3042
introns,cds6755_intron5,15,1556,395,14,1556,354
introns,cds6758_intron3,15,442,104,14,442,94
introns,cds675_intron2,15,1110,287,14,1110,280
introns,cds6765_intron3,14,16060,3530,13,16060,3190
introns,cds6767_intron3,15,2261,480,14,2261,411
introns,cds6770_intron1,14,13371,3137,13,13371,2848
introns,cds6775_intron3,15,6874,1512,14,6874,1347
introns,cds6777_intron2,15,2937,744,14,2937,692
introns,cds6781_intron3,14,20089,5127,13,20089,4536
introns,cds6785_intron3,15,3234,758,14,3234,684
introns,cds6786_intron1,15,1814,331,14,1814,284
introns,cds6787_intron2,15,1277,511,14,1277,474
introns,cds6789_intron2,15,5397,1204,14,5397,1095
introns,cds6790_intron1,14,4461,1041,13,4461,912
introns,cds6792_intron1,15,1816,469,14,1816,407
introns,cds6795_intron1,14,5329,1074,13,5329,920
introns,cds6799_intron5,14,32045,5467,13,32045,4856
introns,cds6804_intron1,15,587,159,14,587,134
introns,cds6805_intron6,15,2427,563,14,2427,520
introns,cds6806_intron6,15,2137,467,14,2137,426
introns,cds6816_intron1,14,42248,8193,13,42248,7142
introns,cds6817_intron2,15,796,208,14,796,180
introns,cds6818_intron3,14,12128,2012,13,12128,1743
introns,cds6827_intron3,14,1767,540,13,1767,493
introns,cds682_intron3,15,3396,695,14,3396,641
introns,cds6841_intron1,14,2145,527,13,2145,472
introns,cds6843_intron4,15,3754,910,14,3754,867
introns,cds6848_intron12,15,4085,751,14,4085,686
introns,cds6852_intron8,15,4299,873,14,4299,799
introns,cds6853_intron3,14,4492,1169,13,4492,1073
introns,cds6854_intron3,15,1292,360,14,1292,319
introns,cds6856_intron1,15,3078,833,14,3078,755
introns,cds6860_intron1,14,5277,1082,13,5277,988
introns,cds6863_intron14,14,20739,3753,13,20739,3446
introns,cds6864_intron1,15,2861,610,14,2861,543
introns,cds6865_intron3,14,3382,717,13,3382,642
introns,cds6868_intron2,15,471,146,14,471,137
introns,cds686_intron1,14,12944,2663,13,12944,2406
introns,cds6881_intron6,14,1578,428,13,1578,366
introns,cds6900_intron3,14,2772,687,13,2772,620
introns,cds6909_intron4,14,1615,451,13,1615,398
introns,cds6911_intron3,15,2550,525,14,2550,450
introns,cds6912_intron1,15,3607,711,14,3607,632
introns,cds6931_intron2,15,1636,388,14,1636,350
introns,cds6932_intron8,15,3995,894,14,3995,801
introns,cds6936_intron2,15,6125,1805,14,6125,1636
introns,cds6938_intron6,15,5867,1283,14,5867,1153
introns,cds6942_intron5,15,3024,682,14,3024,609
introns,cds6944_intron6,14,3461,844,13,3461,748
introns,cds6945_intron2,15,950,226,14,950,202
introns,cds6949_intron5,15,3495,520,14,3495,468
introns,cds6950_intron2,14,2599,649,13,2599,592
introns,cds6952_intron1,15,2126,538,14,2126,490
introns,cds6956_intron3,14,19876,3444,13,19876,3089
introns,cds6958_intron4,15,7936,1863,14,7936,1626
introns,cds6963_intron2,14,2443,740,13,2443,677
introns,cds6964_intron5,15,2861,559,14,2861,491
introns,cds6966_intron2,14,6106,1511,13,6106,1404
introns,cds6969_intron2,15,10330,2474,14,10330,2239
introns,cds6979_intron2,15,1809,431,14,1809,368
introns,cds6981_intron2,14,6459,1585,13,6459,1432
introns,cds6982_intron9,15,1348,347,14,1348,317
introns,cds6983_intron1,15,6621,1262,14,6621,1105
introns,cds6984_intron1,14,24362,6157,13,24362,5595
introns,cds6985_intron3,15,2025,418,14,2025,405
introns,cds6996_intron18,15,3086,695,14,3086,653
introns,cds6997_intron14,14,7962,1877,13,7962,1705
introns,cds6998_intron7,14,1576,302,13,1576,265
introns,cds699_intron1,14,10834,2566,13,10834,2304
introns,cds6_intron3,15,628,211,14,628,201
introns,cds7001_intron3,15,14411,2608,14,14411,2311
introns,cds7003_intron2,14,17457,3287,13,17457,2880
introns,cds7005_intron2,15,2350,500,14,2350,407
introns,cds7014_intron3,14,42944,8703,13,42944,7659
introns,cds7019_intron3,14,26263,4203,13,26263,3712
introns,cds7030_intron3,14,12302,3022,13,12302,2774
introns,cds7035_intron8,15,1565,343,14,1565,289
introns,cds7038_intron2,14,3098,963,13,3098,858
introns,cds7039_intron3,14,1179,234,13,1179,212
introns,cds7042_intron2,15,1453,324,14,1453,284
introns,cds7044_intron5,14,7527,1872,13,7527,1684
introns,cds7045_intron2,14,6077,1434,13,6077,1244
introns,cds7046_intron11,15,5489,925,14,5489,823
introns,cds7052_intron1,14,9869,1835,13,9869,1618
introns,cds7054_intron1,15,2218,560,14,2218,492
introns,cds7058_intron1,14,5294,1259,13,5294,1170
introns,cds7060_intron5,14,30563,7035,13,30563,6235
introns,cds7065_intron9,15,5765,1121,14,5765,1001
introns,cds7070_intron2,15,7014,1744,14,7014,1586
introns,cds7074_intron3,14,5043,1207,13,5043,1067
introns,cds7085_intron1,14,9030,1834,13,9030,1726
introns,cds7099_intron12,15,10869,2198,14,10869,1959
introns,cds7100_intron7,15,3876,666,14,3876,593
introns,cds7114_intron5,15,1342,399,14,1342,379
introns,cds7126_intron4,14,14237,2773,13,14237,2504
introns,cds7130_intron2,15,1836,470,14,1836,402
introns,cds7131_intron15,14,38361,8224,13,38361,7233
introns,cds7133_intron3,14,11161,2186,13,11161,2006
introns,cds7135_intron7,15,4083,917,14,4083,812
introns,cds713_intron2,15,1643,376,14,1643,345
introns,cds7141_intron7,14,21384,4540,13,21384,4086
introns,cds7146_intron1,14,8490,1545,13,8490,1368
introns,cds7152_intron3,14,7877,1405,13,7877,1271
introns,cds715_intron7,15,1964,438,14,1964,420
introns,cds7162_intron2,15,1556,372,14,1556,324
introns,cds7169_intron2,15,24585,5107,14,24585,4661
introns,cds7179_intron3,14,2551,445,13,2551,413
introns,cds7182_intron2,15,646,135,14,646,118
introns,cds7183_intron2,15,1638,339,14,1638,298
introns,cds7188_intron13,15,2162,511,14,2162,490
introns,cds7193_intron1,14,2563,571,13,2563,520
introns,cds7199_intron3,15,4788,1128,14,4788,1018
introns,cds7204_intron5,14,2871,525,13,2871,471
introns,cds7206_intron5,14,10682,1874,13,10682,1674
introns,cds7210_intron9,15,913,229,14,913,198
introns,cds7215_intron8,14,1541,358,13,1541,311
introns,cds7216_intron5,15,1859,461,14,1859,409
introns,cds7217_intron1,14,3635,884,13,3635,792
introns,cds7218_intron3,14,3227,688,13,3227,651
introns,cds7229_intron8,14,8678,1914,13,8678,1773
introns,cds722_intron7,14,12523,2357,13,12523,2101
introns,cds7237_intron5,15,3317,698,14,3317,628
introns,cds7246_intron7,15,1361,330,14,1361,288
introns,cds7258_intron1,14,11562,2678,13,11562,2418
introns,cds7264_intron1,15,3818,803,14,3818,724
introns,cds7265_intron8,15,3156,645,14,3156,584
introns,cds7266_intron4,15,1207,276,14,1207,243
introns,cds7269_intron1,14,14622,3342,13,14622,2946
introns,cds7273_intron4,15,2831,607,14,2831,573
introns,cds7275_intron3,14,3520,721,13,3520,634
introns,cds7277_intron2,14,3845,844,13,3845,730
introns,cds7279_intron3,14,3575,926,13,3575,889
introns,cds7280_intron4,15,1708,426,14,1708,381
