TYPE,GENE,SAVG,SMED,SSTD,SMIN,SMAX
introns,cds23185_intron2,0.7260,0.9985,0.3665,0.0000,1.0000
introns,cds23186_intron6,0.8071,0.9902,0.2982,0.0945,1.0000
introns,cds23189_intron8,0.7664,0.9902,0.3573,0.0060,1.0000
introns,cds2318_intron16,0.8693,1.0000,0.2547,0.1334,1.0000
introns,cds23190_intron1,0.9828,1.0000,0.0361,0.9040,1.0000
introns,cds23196_intron2,0.6013,0.6537,0.3715,0.0000,1.0000
introns,cds231_intron3,0.9432,1.0000,0.1783,0.3793,1.0000
introns,cds23203_intron1,0.7275,1.0000,0.3923,0.0000,1.0000
introns,cds23204_intron3,0.9489,1.0000,0.1056,0.6807,1.0000
introns,cds23205_intron2,0.7844,1.0000,0.3717,0.0000,1.0000
introns,cds23209_intron3,0.7405,0.9820,0.3547,0.0750,1.0000
introns,cds23212_intron2,0.6929,0.9888,0.4057,0.0000,1.0000
introns,cds23213_intron2,0.7294,0.9798,0.3614,0.0480,1.0000
introns,cds2321_intron1,0.8713,0.9985,0.2349,0.3703,1.0000
introns,cds23225_intron2,0.8593,1.0000,0.2270,0.3553,1.0000
introns,cds23227_intron2,0.8996,1.0000,0.1739,0.4228,1.0000
introns,cds23230_intron2,0.8994,1.0000,0.2050,0.3014,1.0000
introns,cds23237_intron1,0.9224,1.0000,0.1807,0.3943,1.0000
introns,cds23244_intron3,0.6358,0.9048,0.4127,0.0000,1.0000
introns,cds23251_intron9,0.7987,0.9633,0.2856,0.1544,1.0000
introns,cds23255_intron3,0.8783,1.0000,0.2044,0.4138,1.0000
introns,cds23257_intron2,0.6929,1.0000,0.4109,0.0000,1.0000
introns,cds23258_intron4,0.8078,0.9325,0.2527,0.2189,1.0000
introns,cds23259_intron5,0.7116,0.9970,0.4066,0.0000,1.0000
introns,cds23269_intron15,0.9372,1.0000,0.1982,0.3103,1.0000
introns,cds23281_intron10,0.7457,0.9550,0.3256,0.1020,1.0000
introns,cds23290_intron3,0.8657,1.0000,0.2460,0.1334,1.0000
introns,cds23293_intron2,0.7757,1.0000,0.3404,0.0000,1.0000
introns,cds23307_intron32,0.7069,0.9678,0.3829,0.0000,1.0000
introns,cds2331_intron1,0.7589,1.0000,0.3330,0.1004,1.0000
introns,cds23328_intron14,0.8668,1.0000,0.2501,0.1994,1.0000
introns,cds23332_intron8,0.7119,0.9385,0.3522,0.1199,1.0000
introns,cds23378_intron3,0.7446,0.9985,0.3397,0.1319,1.0000
introns,cds23399_intron5,0.8272,1.0000,0.2783,0.1529,1.0000
introns,cds23404_intron6,0.8206,1.0000,0.2934,0.1679,1.0000
introns,cds23406_intron11,0.8286,1.0000,0.2446,0.3193,1.0000
introns,cds23409_intron1,0.7044,0.9970,0.3718,0.0015,1.0000
introns,cds2340_intron1,0.7100,0.9280,0.3813,0.0000,1.0000
introns,cds23410_intron2,0.9208,1.0000,0.2232,0.2189,1.0000
introns,cds23427_intron3,0.8881,1.0000,0.2288,0.2924,1.0000
introns,cds23440_intron3,0.9580,1.0000,0.0896,0.7451,1.0000
introns,cds23441_intron1,0.7754,1.0000,0.3112,0.2294,1.0000
introns,cds23443_intron1,0.9369,1.0000,0.1607,0.4348,1.0000
introns,cds23461_intron3,0.7642,0.9670,0.3755,0.0000,1.0000
introns,cds23469_intron2,0.8196,1.0000,0.3188,0.1664,1.0000
introns,cds23470_intron10,0.7326,0.9992,0.3638,0.0285,1.0000
introns,cds23472_intron1,0.8527,1.0000,0.3121,0.1469,1.0000
introns,cds23480_intron1,0.6849,0.8823,0.3934,0.0000,1.0000
introns,cds23481_intron1,0.8265,1.0000,0.2586,0.2579,1.0000
introns,cds23498_intron2,0.8593,1.0000,0.2913,0.0000,1.0000
introns,cds234_intron1,0.9632,1.0000,0.1136,0.6042,1.0000
introns,cds23500_intron2,0.8126,0.9970,0.3051,0.0015,1.0000
introns,cds2350_intron3,0.9393,1.0000,0.1724,0.3748,1.0000
introns,cds23515_intron23,0.8811,1.0000,0.2443,0.1469,1.0000
introns,cds23519_intron4,0.7505,0.8876,0.2907,0.1979,1.0000
introns,cds2351_intron3,0.8858,1.0000,0.2808,0.0210,1.0000
introns,cds23520_intron3,0.7045,0.9873,0.3834,0.0000,1.0000
introns,cds23526_intron3,0.8318,1.0000,0.3277,0.0090,1.0000
introns,cds2352_intron2,0.8550,1.0000,0.2334,0.3223,1.0000
introns,cds23538_intron4,0.8024,1.0000,0.2847,0.1694,1.0000
introns,cds2353_intron3,0.9806,1.0000,0.0402,0.8666,1.0000
introns,cds23547_intron4,0.9328,1.0000,0.1949,0.3178,1.0000
introns,cds23549_intron13,0.9873,1.0000,0.0401,0.8606,1.0000
introns,cds23565_intron2,0.9546,1.0000,0.1388,0.5157,1.0000
introns,cds23567_intron4,0.7968,1.0000,0.3251,0.0435,1.0000
introns,cds23568_intron4,0.9046,1.0000,0.2489,0.1334,1.0000
introns,cds23578_intron4,0.9203,1.0000,0.1994,0.2714,1.0000
introns,cds23584_intron5,0.6528,0.9970,0.4394,0.0000,1.0000
introns,cds235_intron24,0.8768,1.0000,0.2246,0.3358,1.0000
introns,cds2361_intron7,0.9492,1.0000,0.1047,0.7091,1.0000
introns,cds23626_intron1,0.7917,1.0000,0.3618,0.0000,1.0000
introns,cds23632_intron31,0.8960,1.0000,0.1933,0.3748,1.0000
introns,cds23637_intron5,0.8683,1.0000,0.2302,0.3913,1.0000
introns,cds23638_intron2,0.9832,1.0000,0.0431,0.8501,1.0000
introns,cds23650_intron1,0.7792,1.0000,0.3547,0.0180,1.0000
introns,cds23655_intron2,0.7176,0.9880,0.4012,0.0000,1.0000
introns,cds23656_intron2,0.7025,1.0000,0.3958,0.0959,1.0000
introns,cds23657_intron2,0.8494,1.0000,0.2358,0.3148,1.0000
introns,cds23667_intron5,0.8364,1.0000,0.2408,0.2819,1.0000
introns,cds23672_intron2,0.8271,0.9400,0.2682,0.0360,1.0000
introns,cds23676_intron4,0.8271,1.0000,0.2892,0.0870,1.0000
introns,cds2367_intron12,0.8092,1.0000,0.3371,0.0000,1.0000
introns,cds23687_intron1,0.7390,0.9985,0.3504,0.0959,1.0000
introns,cds23691_intron5,0.9268,1.0000,0.1337,0.6207,1.0000
introns,cds23696_intron3,0.6597,0.9633,0.4336,0.0000,1.0000
introns,cds2369_intron4,0.8983,1.0000,0.2462,0.0990,1.0000
introns,cds23701_intron6,0.8716,0.9962,0.2353,0.3014,1.0000
introns,cds2370_intron2,0.5536,0.6342,0.3903,0.0000,1.0000
introns,cds23712_intron3,0.9017,1.0000,0.1882,0.3733,1.0000
introns,cds23719_intron1,0.8847,1.0000,0.2693,0.0750,1.0000
introns,cds23725_intron8,0.8607,0.9902,0.2389,0.3373,1.0000
introns,cds23726_intron1,0.8191,1.0000,0.2821,0.1844,1.0000
introns,cds23727_intron3,0.9441,1.0000,0.1094,0.6792,1.0000
introns,cds23731_intron4,0.8681,1.0000,0.2787,0.1169,1.0000
introns,cds23734_intron2,0.8713,1.0000,0.2527,0.1559,1.0000
introns,cds23743_intron3,0.8452,0.9992,0.2784,0.0270,1.0000
introns,cds23745_intron3,0.8987,1.0000,0.2386,0.1379,1.0000
introns,cds23751_intron6,0.5960,0.6222,0.3958,0.0000,1.0000
introns,cds23755_intron6,0.8312,1.0000,0.2684,0.2534,1.0000
introns,cds23758_intron14,0.8076,1.0000,0.3185,0.1020,1.0000
introns,cds23777_intron1,0.8020,1.0000,0.3205,0.0000,1.0000
introns,cds23778_intron3,0.6486,1.0000,0.4250,0.0000,1.0000
introns,cds23780_intron1,0.9223,1.0000,0.1694,0.5082,1.0000
introns,cds23782_intron12,0.9212,1.0000,0.2224,0.1949,1.0000
introns,cds23789_intron2,0.8044,0.9902,0.3275,0.1094,1.0000
introns,cds23792_intron11,0.9317,1.0000,0.1377,0.5247,1.0000
introns,cds23794_intron11,0.8517,1.0000,0.2955,0.0525,1.0000
introns,cds23795_intron11,0.8430,1.0000,0.2606,0.2144,1.0000
introns,cds23816_intron4,0.8979,1.0000,0.2163,0.4273,1.0000
introns,cds23836_intron1,0.8806,0.9985,0.2195,0.2369,1.0000
introns,cds23837_intron6,0.8313,1.0000,0.2847,0.1559,1.0000
introns,cds23838_intron3,0.9984,1.0000,0.0037,0.9880,1.0000
introns,cds23857_intron1,0.8806,0.9985,0.2195,0.2369,1.0000
introns,cds23861_intron6,0.8310,1.0000,0.2855,0.1544,1.0000
introns,cds23863_intron6,0.9280,1.0000,0.1711,0.4153,1.0000
introns,cds23872_intron5,0.8481,0.9798,0.2761,0.0000,1.0000
introns,cds23875_intron8,0.8903,1.0000,0.2405,0.2339,1.0000
introns,cds23887_intron5,0.8487,0.9798,0.2758,0.0000,1.0000
introns,cds23892_intron7,0.8895,1.0000,0.2399,0.2339,1.0000
introns,cds23901_intron1,0.8809,1.0000,0.2325,0.2444,1.0000
introns,cds23913_intron3,0.6942,0.9932,0.3847,0.0000,1.0000
introns,cds23914_intron2,0.7995,1.0000,0.3291,0.1619,1.0000
introns,cds23940_intron2,0.8376,1.0000,0.2354,0.2624,1.0000
introns,cds23941_intron10,0.7241,1.0000,0.3952,0.0405,1.0000
introns,cds23951_intron6,0.7655,0.9948,0.3350,0.0015,1.0000
introns,cds23956_intron7,0.7500,1.0000,0.3213,0.1769,1.0000
introns,cds23978_intron5,0.9416,1.0000,0.1302,0.6252,1.0000
introns,cds2397_intron1,0.9298,1.0000,0.1479,0.5127,1.0000
introns,cds23980_intron13,0.9528,1.0000,0.0753,0.7451,1.0000
introns,cds23982_intron6,0.8392,1.0000,0.3308,0.0060,1.0000
introns,cds23983_intron7,0.8832,1.0000,0.2327,0.2264,1.0000
introns,cds23989_intron3,0.7704,1.0000,0.3692,0.0000,1.0000
introns,cds23994_intron14,0.8701,1.0000,0.2949,0.0015,1.0000
introns,cds2399_intron9,0.9564,1.0000,0.0920,0.7151,1.0000
introns,cds24010_intron1,0.8246,0.9985,0.2842,0.2264,1.0000
introns,cds24012_intron3,0.6749,0.9775,0.4122,0.0000,1.0000
introns,cds24014_intron1,0.8183,1.0000,0.2924,0.0959,1.0000
introns,cds24020_intron1,0.7985,1.0000,0.3494,0.0765,1.0000
introns,cds24027_intron8,0.7216,0.9633,0.3722,0.0000,1.0000
introns,cds24028_intron3,0.8279,1.0000,0.3088,0.0225,1.0000
introns,cds24035_intron2,0.7268,0.9318,0.3440,0.1484,1.0000
introns,cds24036_intron2,0.8591,1.0000,0.2556,0.1544,1.0000
introns,cds24037_intron3,0.8983,0.9970,0.1457,0.6447,1.0000
introns,cds24040_intron1,0.7356,0.9925,0.3332,0.0000,1.0000
introns,cds24042_intron1,0.9980,1.0000,0.0056,0.9805,1.0000
introns,cds24047_intron4,0.7777,1.0000,0.3593,0.0765,1.0000
introns,cds24048_intron3,0.7243,0.9895,0.4093,0.0015,1.0000
introns,cds24049_intron2,0.8978,1.0000,0.2208,0.3058,1.0000
introns,cds24052_intron1,0.8808,1.0000,0.2491,0.1574,1.0000
introns,cds24054_intron1,0.9403,1.0000,0.1352,0.5277,1.0000
introns,cds24055_intron2,0.8538,0.9985,0.2508,0.1649,1.0000
introns,cds24064_intron3,0.7260,0.9985,0.4350,0.0000,1.0000
introns,cds24065_intron2,0.8403,1.0000,0.2569,0.2234,1.0000
introns,cds24066_intron1,0.9057,1.0000,0.1931,0.3583,1.0000
introns,cds24069_intron1,0.8677,1.0000,0.2218,0.2819,1.0000
introns,cds24074_intron3,0.6699,0.9843,0.4004,0.0000,1.0000
introns,cds24075_intron1,0.9024,1.0000,0.2152,0.2774,1.0000
introns,cds24082_intron1,0.8542,1.0000,0.2956,0.2114,1.0000
introns,cds24086_intron4,0.9128,1.0000,0.2210,0.2369,1.0000
introns,cds2409_intron7,0.9449,1.0000,0.1278,0.5472,1.0000
introns,cds24108_intron2,0.9553,1.0000,0.1395,0.5142,1.0000
introns,cds24121_intron12,0.7649,0.9955,0.3759,0.0015,1.0000
introns,cds24125_intron2,0.6944,1.0000,0.4349,0.0000,1.0000
introns,cds24129_intron7,1.0000,1.0000,0.0000,1.0000,1.0000
introns,cds24132_intron3,0.8080,1.0000,0.3070,0.0914,1.0000
introns,cds24136_intron2,0.9999,1.0000,0.0004,0.9985,1.0000
introns,cds24138_intron2,0.8461,1.0000,0.2817,0.0705,1.0000
introns,cds24141_intron3,0.9012,1.0000,0.2031,0.2849,1.0000
introns,cds24143_intron2,0.6985,0.9678,0.3595,0.0255,1.0000
introns,cds24145_intron1,0.9493,1.0000,0.1413,0.5052,1.0000
introns,cds2414_intron2,0.8929,1.0000,0.2199,0.3703,1.0000
introns,cds24162_intron4,0.9253,1.0000,0.1857,0.3583,1.0000
introns,cds24163_intron2,0.9989,1.0000,0.0024,0.9925,1.0000
introns,cds24165_intron8,0.7787,0.9992,0.3252,0.0660,1.0000
introns,cds24167_intron2,0.7725,0.9086,0.3053,0.1544,1.0000
introns,cds24168_intron7,0.9813,1.0000,0.0366,0.8861,1.0000
introns,cds24172_intron1,0.7330,1.0000,0.4116,0.0015,1.0000
introns,cds24175_intron4,0.9054,1.0000,0.2453,0.1274,1.0000
introns,cds24176_intron7,0.7076,0.9235,0.3588,0.1199,1.0000
introns,cds2417_intron5,0.7957,1.0000,0.3208,0.1694,1.0000
introns,cds24180_intron1,0.9632,1.0000,0.0998,0.6507,1.0000
introns,cds24191_intron12,0.9235,1.0000,0.1382,0.5772,1.0000
introns,cds241_intron1,0.8395,1.0000,0.2881,0.1679,1.0000
introns,cds24200_intron2,0.7737,1.0000,0.3691,0.0135,1.0000
introns,cds24204_intron5,0.9342,0.9955,0.1048,0.7331,1.0000
introns,cds2420_intron1,0.9615,1.0000,0.0911,0.6642,1.0000
introns,cds24216_intron9,0.9120,1.0000,0.1728,0.4513,1.0000
introns,cds24228_intron5,0.9775,1.0000,0.0427,0.8606,1.0000
introns,cds2422_intron2,0.8576,1.0000,0.2359,0.2789,1.0000
introns,cds2423_intron2,0.8431,1.0000,0.2318,0.2699,1.0000
introns,cds24246_intron5,0.8726,1.0000,0.2788,0.1364,1.0000
introns,cds24248_intron1,0.7846,0.9505,0.3472,0.0000,1.0000
introns,cds24254_intron2,0.7640,0.7519,0.2328,0.3373,1.0000
introns,cds2425_intron6,0.9390,1.0000,0.1330,0.5787,1.0000
introns,cds24268_intron5,0.8025,1.0000,0.3395,0.0540,1.0000
introns,cds24290_intron9,0.8957,1.0000,0.2278,0.2474,1.0000
introns,cds242_intron8,0.9462,1.0000,0.1703,0.4078,1.0000
introns,cds24300_intron6,0.9613,1.0000,0.0963,0.6582,1.0000
introns,cds24304_intron4,0.8060,0.9535,0.2598,0.3283,1.0000
introns,cds24305_intron10,0.7769,0.9835,0.3271,0.0000,1.0000
introns,cds24308_intron5,0.6760,0.7946,0.3592,0.0090,1.0000
introns,cds2431_intron6,0.8211,0.9618,0.2962,0.0075,1.0000
introns,cds24328_intron2,0.7601,1.0000,0.3358,0.1169,1.0000
introns,cds2432_intron5,0.8313,1.0000,0.2866,0.2024,1.0000
introns,cds24330_intron1,0.7715,0.9992,0.3810,0.0000,1.0000
introns,cds24331_intron4,0.6805,0.9573,0.3750,0.0000,1.0000
introns,cds24333_intron2,0.8448,1.0000,0.3072,0.0720,1.0000
introns,cds24342_intron5,0.7276,0.9723,0.3818,0.0000,1.0000
introns,cds24347_intron2,0.7193,0.8868,0.3617,0.0000,1.0000
introns,cds24348_intron2,0.8707,0.9618,0.1814,0.4858,1.0000
introns,cds24353_intron9,0.8253,1.0000,0.2496,0.3958,1.0000
introns,cds24357_intron5,0.8678,1.0000,0.2832,0.1709,1.0000
introns,cds2435_intron1,0.9539,1.0000,0.1415,0.5068,1.0000
introns,cds24361_intron1,0.7250,0.9992,0.3777,0.0000,1.0000
introns,cds24362_intron4,0.8638,1.0000,0.2355,0.2908,1.0000
introns,cds24392_intron4,0.7194,0.9700,0.4034,0.0000,1.0000
introns,cds24393_intron9,0.7262,1.0000,0.3922,0.0000,1.0000
introns,cds2439_intron4,0.7876,0.9962,0.3464,0.0855,1.0000
introns,cds24403_intron1,0.9227,1.0000,0.1628,0.4633,1.0000
introns,cds2440_intron2,0.8493,1.0000,0.2713,0.1889,1.0000
introns,cds24413_intron4,0.6954,1.0000,0.3770,0.0000,1.0000
introns,cds24417_intron2,0.7944,1.0000,0.3331,0.0015,1.0000
introns,cds2441_intron5,0.9004,1.0000,0.2351,0.1949,1.0000
introns,cds24421_intron2,0.6473,0.9550,0.4199,0.0000,1.0000
introns,cds24422_intron2,0.8718,1.0000,0.2492,0.1319,1.0000
introns,cds24424_intron4,0.9622,1.0000,0.0801,0.7856,1.0000
introns,cds24426_intron7,0.8561,1.0000,0.2606,0.2099,1.0000
introns,cds24430_intron3,0.8590,0.9948,0.2111,0.4093,1.0000
introns,cds24433_intron3,0.8873,1.0000,0.2331,0.2489,1.0000
introns,cds24439_intron3,0.8111,1.0000,0.3520,0.0015,1.0000
introns,cds2443_intron2,0.9877,1.0000,0.0250,0.9310,1.0000
introns,cds24444_intron3,0.9493,1.0000,0.1506,0.4738,1.0000
introns,cds24445_intron1,0.7544,1.0000,0.2978,0.2804,1.0000
introns,cds24448_intron2,0.8491,1.0000,0.2938,0.0825,1.0000
introns,cds24455_intron1,0.7461,0.8643,0.3096,0.0555,1.0000
introns,cds24464_intron5,0.7556,1.0000,0.3797,0.0015,1.0000
introns,cds2446_intron3,0.9764,1.0000,0.0526,0.8486,1.0000
introns,cds24474_intron2,0.8465,1.0000,0.3139,0.0630,1.0000
introns,cds2448_intron1,0.8626,1.0000,0.2770,0.0360,1.0000
introns,cds24492_intron6,0.8371,0.9992,0.3115,0.0600,1.0000
introns,cds24493_intron2,0.8445,1.0000,0.2595,0.3358,1.0000
introns,cds24495_intron4,0.8760,1.0000,0.2522,0.1709,1.0000
introns,cds244_intron1,0.9107,1.0000,0.2553,0.0675,1.0000
introns,cds24510_intron1,0.8621,0.9535,0.1961,0.3433,1.0000
introns,cds24519_intron1,0.8658,1.0000,0.2580,0.2519,1.0000
introns,cds2451_intron3,0.7669,1.0000,0.3587,0.0615,1.0000
introns,cds24520_intron2,0.9960,1.0000,0.0086,0.9700,1.0000
introns,cds24521_intron3,0.6933,1.0000,0.4148,0.0015,1.0000
introns,cds24530_intron2,0.8788,1.0000,0.2447,0.2444,1.0000
introns,cds24532_intron2,0.8334,1.0000,0.2987,0.0015,1.0000
introns,cds24533_intron1,0.7534,1.0000,0.4270,0.0000,1.0000
introns,cds24536_intron7,0.8812,1.0000,0.2334,0.1799,1.0000
introns,cds24538_intron7,0.8625,1.0000,0.2241,0.4018,1.0000
introns,cds24548_intron1,0.9538,1.0000,0.0983,0.6822,1.0000
introns,cds24551_intron1,0.8390,0.9813,0.2430,0.3793,1.0000
introns,cds24552_intron1,0.9120,1.0000,0.1535,0.5817,1.0000
introns,cds24553_intron1,0.7410,0.9858,0.3778,0.0000,1.0000
introns,cds24558_intron5,0.8487,0.9798,0.2758,0.0000,1.0000
introns,cds24586_intron5,0.7885,1.0000,0.3557,0.0240,1.0000
introns,cds24593_intron5,0.7078,1.0000,0.3745,0.0045,1.0000
introns,cds24601_intron4,0.6962,1.0000,0.3910,0.0000,1.0000
introns,cds24603_intron1,0.9098,1.0000,0.1815,0.3973,1.0000
introns,cds24605_intron4,0.7952,0.9985,0.3126,0.1709,1.0000
introns,cds24606_intron7,0.7635,1.0000,0.3230,0.1319,1.0000
introns,cds24607_intron1,0.8684,1.0000,0.2245,0.4318,1.0000
introns,cds24619_intron2,0.8034,1.0000,0.3088,0.0705,1.0000
introns,cds24629_intron3,0.6763,0.9685,0.4233,0.0000,1.0000
introns,cds24634_intron2,0.8400,1.0000,0.2119,0.3793,1.0000
introns,cds24653_intron4,0.7564,0.9310,0.2838,0.2054,1.0000
introns,cds24676_intron2,0.7176,0.9978,0.4038,0.0000,1.0000
introns,cds24677_intron4,0.6277,0.8306,0.4049,0.0000,1.0000
introns,cds24686_intron3,0.8428,0.9873,0.2652,0.0885,1.0000
introns,cds24687_intron4,0.9208,1.0000,0.1949,0.3283,1.0000
introns,cds24693_intron4,0.7228,0.9288,0.3553,0.0465,1.0000
introns,cds24698_intron9,0.8460,1.0000,0.2511,0.2444,1.0000
introns,cds24711_intron2,0.9377,1.0000,0.1280,0.5367,1.0000
introns,cds24721_intron20,0.9328,1.0000,0.1788,0.3583,1.0000
introns,cds24724_intron5,0.8223,1.0000,0.2815,0.2429,1.0000
introns,cds24728_intron13,0.9966,1.0000,0.0063,0.9820,1.0000
introns,cds2472_intron2,0.7529,1.0000,0.3630,0.0255,1.0000
introns,cds24730_intron1,0.9118,1.0000,0.2618,0.0855,1.0000
introns,cds24736_intron3,0.7950,1.0000,0.3539,0.0045,1.0000
introns,cds24746_intron1,0.8814,1.0000,0.1961,0.4992,1.0000
introns,cds24752_intron2,0.8865,1.0000,0.2418,0.3238,1.0000
introns,cds24755_intron1,0.9199,0.9992,0.1147,0.7136,1.0000
introns,cds24758_intron14,0.7787,1.0000,0.3042,0.2219,1.0000
introns,cds24764_intron5,0.9626,1.0000,0.0585,0.8216,1.0000
introns,cds24767_intron2,0.6829,0.9828,0.3849,0.0000,1.0000
introns,cds24768_intron1,0.9265,1.0000,0.1529,0.5427,1.0000
introns,cds24778_intron7,0.6753,0.9992,0.4118,0.0000,1.0000
introns,cds24786_intron2,0.6396,1.0000,0.4088,0.0105,1.0000
introns,cds24791_intron2,0.7831,0.9790,0.3603,0.0000,1.0000
introns,cds24793_intron4,0.7495,1.0000,0.4093,0.0510,1.0000
introns,cds24796_intron3,0.7976,1.0000,0.3247,0.0225,1.0000
introns,cds247_intron2,0.7977,1.0000,0.2969,0.2234,1.0000
introns,cds24802_intron1,0.8826,0.9985,0.2421,0.1184,1.0000
introns,cds24803_intron6,0.7379,0.9970,0.3487,0.0735,1.0000
introns,cds24805_intron7,0.7607,0.8853,0.2986,0.0195,1.0000
introns,cds24807_intron2,0.7789,0.9670,0.3145,0.0060,1.0000
introns,cds24814_intron3,0.8189,1.0000,0.3080,0.1139,1.0000
introns,cds24820_intron8,0.8760,1.0000,0.2738,0.0615,1.0000
introns,cds24823_intron9,0.7442,1.0000,0.3607,0.0000,1.0000
introns,cds2482_intron2,0.7595,1.0000,0.3533,0.0015,1.0000
introns,cds24830_intron13,0.8792,1.0000,0.2308,0.2609,1.0000
introns,cds24838_intron1,0.9592,1.0000,0.0760,0.7586,1.0000
introns,cds24844_intron1,0.8909,1.0000,0.2410,0.3358,1.0000
introns,cds24845_intron2,0.8940,1.0000,0.2742,0.0015,1.0000
introns,cds24848_intron2,0.9673,1.0000,0.0586,0.8216,1.0000
introns,cds24849_intron4,0.9318,1.0000,0.1564,0.4453,1.0000
introns,cds24851_intron1,0.7083,1.0000,0.3972,0.0105,1.0000
introns,cds24866_intron4,0.7146,0.9970,0.3591,0.0480,1.0000
introns,cds24867_intron5,0.7165,0.8486,0.3247,0.0015,1.0000
introns,cds24869_intron2,0.9726,1.0000,0.0866,0.6986,1.0000
introns,cds2486_intron7,0.8674,1.0000,0.2109,0.3433,1.0000
introns,cds24874_intron1,0.9051,1.0000,0.2412,0.1514,1.0000
introns,cds24875_intron2,0.7592,0.9940,0.3314,0.0885,1.0000
introns,cds24876_intron4,0.9770,1.0000,0.0395,0.8906,1.0000
introns,cds24881_intron1,0.8054,1.0000,0.3571,0.0255,1.0000
introns,cds24883_intron1,0.8882,0.9955,0.2411,0.1304,1.0000
introns,cds24884_intron6,0.8064,1.0000,0.2904,0.1484,1.0000
introns,cds24891_intron12,0.6478,0.7369,0.3273,0.0000,1.0000
introns,cds2489_intron4,0.7361,0.9760,0.3708,0.0000,1.0000
introns,cds248_intron5,0.6800,0.9970,0.4224,0.0000,1.0000
introns,cds24917_intron3,0.8340,1.0000,0.2963,0.1349,1.0000
introns,cds24918_intron3,0.8508,1.0000,0.2537,0.1844,1.0000
introns,cds24934_intron1,0.6910,0.8980,0.3775,0.0000,1.0000
introns,cds24936_intron4,0.9429,0.9985,0.1319,0.5367,1.0000
introns,cds24942_intron3,0.8243,0.9992,0.2957,0.1064,1.0000
introns,cds24943_intron5,0.7246,0.9925,0.3622,0.0165,1.0000
introns,cds24944_intron4,0.7327,0.9745,0.3349,0.1364,1.0000
introns,cds24945_intron4,0.7048,1.0000,0.3423,0.1544,1.0000
introns,cds24952_intron1,0.9205,0.9895,0.1246,0.6117,1.0000
introns,cds24958_intron1,0.8384,1.0000,0.2954,0.0660,1.0000
introns,cds24961_intron1,0.7049,0.9790,0.3782,0.0075,1.0000
introns,cds24968_intron1,0.9742,1.0000,0.0815,0.7166,1.0000
introns,cds24971_intron4,0.7316,1.0000,0.4017,0.0375,1.0000
introns,cds24972_intron1,0.9004,1.0000,0.2246,0.2264,1.0000
introns,cds24973_intron8,0.8192,0.9640,0.2536,0.3358,1.0000
introns,cds24982_intron3,0.6569,0.9858,0.4209,-0.0030,1.0000
introns,cds24983_intron4,0.6447,0.9400,0.4054,0.0420,1.0000
introns,cds24987_intron1,0.8783,1.0000,0.2476,0.3118,1.0000
introns,cds24993_intron8,0.7489,0.9625,0.3414,0.0105,1.0000
introns,cds24997_intron11,0.7512,1.0000,0.3942,0.0030,1.0000
introns,cds25002_intron5,0.8198,1.0000,0.3155,0.0075,1.0000
introns,cds25011_intron5,0.7936,1.0000,0.2977,0.1439,1.0000
introns,cds25018_intron1,0.7067,0.9265,0.3373,0.0000,1.0000
introns,cds25026_intron2,0.8920,1.0000,0.2633,0.0974,1.0000
introns,cds25028_intron1,0.8284,1.0000,0.3126,0.0974,1.0000
introns,cds25031_intron2,0.7158,0.9108,0.3238,0.1334,1.0000
introns,cds25033_intron1,0.6384,0.7646,0.3584,0.0255,1.0000
introns,cds25036_intron8,0.7826,1.0000,0.3088,0.2099,1.0000
introns,cds25041_intron8,0.8775,1.0000,0.1863,0.4348,1.0000
introns,cds25073_intron3,0.9189,1.0000,0.1382,0.5547,1.0000
introns,cds25083_intron3,0.8262,1.0000,0.3008,0.2129,1.0000
introns,cds25087_intron5,0.4981,0.5480,0.4465,0.0000,1.0000
introns,cds25089_intron1,0.7729,1.0000,0.3672,0.0000,1.0000
introns,cds25091_intron6,0.6870,1.0000,0.3908,0.0015,1.0000
introns,cds25096_intron4,0.5720,0.9235,0.4582,0.0000,1.0000
introns,cds25104_intron3,0.8836,1.0000,0.1594,0.5952,1.0000
introns,cds25107_intron3,0.8172,1.0000,0.3452,0.0000,1.0000
introns,cds25109_intron11,0.6566,0.9063,0.3899,0.0000,1.0000
introns,cds25110_intron2,0.8336,1.0000,0.2816,0.2144,1.0000
introns,cds25114_intron2,0.7598,0.8996,0.3042,0.0390,1.0000
introns,cds25115_intron2,0.8402,0.9790,0.2818,0.0015,1.0000
introns,cds25116_intron1,0.7952,1.0000,0.3065,0.1139,1.0000
introns,cds25120_intron3,0.9200,1.0000,0.1651,0.4168,1.0000
introns,cds25124_intron7,0.8398,1.0000,0.3024,0.1064,1.0000
introns,cds25128_intron2,0.9155,1.0000,0.2407,0.1574,1.0000
introns,cds25143_intron2,0.8843,1.0000,0.2156,0.3358,1.0000
introns,cds25148_intron4,0.7448,0.9880,0.2918,0.2894,1.0000
introns,cds25157_intron2,0.9362,1.0000,0.1238,0.5937,1.0000
introns,cds25161_intron5,0.8310,1.0000,0.3098,0.0150,1.0000
introns,cds25162_intron4,0.7881,0.9108,0.2521,0.2759,1.0000
introns,cds25168_intron4,0.8342,0.9948,0.2737,0.1799,1.0000
introns,cds2517_intron3,0.9462,1.0000,0.1216,0.5757,1.0000
introns,cds25180_intron2,0.7335,0.8786,0.2786,0.2159,1.0000
introns,cds25182_intron4,0.7522,0.8876,0.2995,0.2369,1.0000
